"","padj.MM.purple","padj.MM.darkgrey","padj.MM.darkturquoise","padj.MM.salmon","padj.MM.orange"
"B_SLCO3A1",0.745235089173252,0.952588503672747,0.000484132273286641,0.846996405776144,1.21472387671966e-08
"B_IGLC3",0.279194352735928,0.984121938183497,0.208754319727924,0.547901097012403,5.43902722825528e-10
"B_TBC1D4",0.233647413342331,0.450077812942965,0.709044521016542,0.184742122364386,0.00215921012971811
"B_PLXNB2",0.979161686331315,0.284773875996924,0.660167163478429,0.202197897403076,0.139968485810392
"B_NHSL2",0.974532982120959,0.934917928987585,0.000369417209149449,0.594443714345353,8.04289780295403e-09
"B_GSTM1",0.977437405233533,0.433841840071537,0.768370271208547,0.98712973178925,0.990079023659185
"B_SVIL",0.495423416871664,0.472044091388154,0.033663058223999,0.124211336110889,4.5464107055067e-07
"B_SAMHD1",0.77780594408647,0.874890073255007,0.00415012158536403,0.51421699411869,1.15406021439511e-07
"B_TCF7",0.540758221646451,0.433759751572867,0.0789525834773832,0.351171892939556,0.266614328069221
"B_IL1RN",0.501774223585686,0.533608577126673,1.09945643175917e-09,0.916986786148054,8.49886244258057e-11
"B_ADGRE1",0.906789497938993,0.700421305826225,0.00596348000296659,0.444201652263303,3.74872827231587e-06
"B_UBASH3A",0.808644156239228,0.430519798507252,0.516970809602977,0.35285224992549,0.00843540695195042
"B_SLC31A2",0.97826724971262,0.808072095322854,0.00326782062842791,0.457637615399786,2.51972231355509e-07
"B_RPS28P7",0.266090727625864,0.26182569788131,0.0225248474162725,0.306253292462699,0.00473256382655655
"B_KIAA0513",0.940992168808449,0.891414039937082,0.00227157482074586,0.444420791826024,7.76949282148714e-06
"B_SULT1B1",0.868069327957481,0.830764763122453,0.00018395441373418,0.574921889618252,2.77976710444808e-21
"B_CD69",0.669590493681107,0.977626322314963,0.541034955737152,0.532814289866591,2.26879158501951e-05
"B_FAM239B",0.798340464292924,0.878608925763682,0.0297860668246683,0.546787471935711,0.497691056206877
"B_PADI4",0.972077956714969,0.937471826102056,0.000155079509625767,0.469931511700777,2.85780464966387e-06
"B_CACNA1I",0.782666253892309,0.504500478973217,0.571422438542777,0.455115762734592,0.0103548043881799
"B_LRRN3",0.9305282132039,0.0753651897267755,0.98740543140183,0.144364307790713,0.000903344481667446
"B_SIGLEC9",0.972390710924873,0.642202357081836,0.00214263649273908,0.404781462812622,4.93540139948096e-08
"B_FAM69B",0.509852341523994,0.973721661957482,0.877354843575555,0.00794555072737898,0.0496067433403409
"B_AXIN2",0.586174787814766,0.124510955808352,0.160823186054574,0.411840047779707,0.654947376166302
"B_ISG15",3.07750373540155e-06,4.30315541466068e-05,1.81145831930349e-27,0.0304238005458479,3.41240888172887e-05
"B_KCNJ2",0.974313698367043,0.751063319570918,8.94044512304421e-07,0.929423185503422,7.27943351091776e-13
"B_HSPA6",0.908012362763528,0.402924953007533,1.41650279868945e-06,0.744707111659071,4.31981793121878e-07
"B_CLEC4D",0.951236644271287,0.978834771244121,0.000150187611931174,0.545510865308829,3.733056289011e-09
"B_RAB32",0.972077956714969,0.786476943359567,0.0143899567053343,0.466541174472844,1.10366499434671e-07
"B_CD79A",0.730558722782005,0.571339961852454,0.000133650147034108,0.774990600803915,1.27652816903985e-18
"B_EMILIN2",0.912371671952222,0.658269956882964,0.303851214575293,0.287852718308037,0.00815322578420855
"B_LUCAT1",0.651666647550346,0.844221004634255,9.74310026362352e-05,0.480785621868895,4.48287809437153e-11
"B_LST1",0.796318828616666,0.785493052037755,1.43187816635089e-05,0.741723751590527,3.71275588200943e-08
"B_LIN7A",0.987025258972651,0.997540504687846,1.48591722688176e-05,0.522908029890315,1.20220763591701e-11
"B_EPB41L3",0.742907710363815,0.397876723621065,0.351151545642366,0.407643023686375,0.00187117755186134
"B_PAX8-AS1",0.874548350544282,0.830146809808298,0.95763709629875,0.838077220943985,0.428649422489895
"B_PRKY",0.464378690552735,0.483303765122719,0.168956161884797,0.100869129148252,0.299719601129651
"B_CYP27A1",0.901678267936768,0.939476855186013,0.00184942499764435,0.448904078570998,7.23374619253497e-07
"B_CTBP2",0.952026742028858,0.956605384870445,0.000454736320371029,0.489276874467796,4.6966675970145e-09
"B_RIOX1",0.646173846923008,0.8396607403421,0.0734788491996879,0.766338452267922,0.00443779449479188
"B_DAPK1",0.981207579968354,0.527358290244382,0.0553560786352496,0.345302220800919,2.8648439467943e-05
"B_LAT",0.50871574916026,0.697809020460584,0.346642085838939,0.571405920029869,8.09137608527412e-05
"B_ZFY",0.534439656521134,0.566756288782166,0.204869140681814,0.161156884772432,0.34019150002313
"B_GBP1",0.16225591902006,0.0737400412185187,2.11965926002023e-11,0.983698753788163,5.53762497616727e-09
"B_GBP5",0.360582772965677,0.182219087095222,5.58011047391563e-10,0.838409688727686,2.64509495700865e-12
"B_SLFN12L",0.075033096986903,0.858110845716078,0.0088946438381527,0.835120669161649,1.24626275795655e-07
"B_MME",0.426576764881718,0.817994416459689,0.000258317077065046,0.52463494159966,2.1057588076843e-07
"B_C3AR1",0.752655017005253,0.639578205657421,0.000699180854042033,0.647976700257073,4.14050870281596e-08
"B_IL1R2",0.79925097097652,0.632349931817739,0.00024759966620704,0.701462579011994,1.4788577732936e-13
"B_LCN8",0.527541970058331,0.475277193183905,0.0969205224141395,0.347206753010381,0.0050981013131678
"B_ACSL1",0.548532025181166,0.975816378550589,0.000129704869532206,0.462433322622786,1.41013666646636e-08
"B_FAM129B",0.674947371598535,0.247892428426579,0.512485208082942,0.253565888402464,0.0599448880760152
"B_S100P",0.62260586394723,0.904322775327478,0.000341531606719922,0.643633324293576,5.62902217780245e-08
"B_RTN1",0.861206647567152,0.760514089743077,0.0206545356314883,0.439763295733063,2.62786944647809e-06
"B_TXK",0.998151164383791,0.454656321946946,0.178968990248528,0.238270363134396,3.9223844632772e-05
"B_SIGLEC1",0.0087588757807407,0.363343956807456,2.21170161057085e-07,0.679679334581347,5.33590123955836e-05
"B_HIST2H3A",0.629320631512228,0.363305192183709,0.968485268403157,0.492766940435581,0.493708355172989
"B_PROK2",0.860236712852659,0.785962736262448,2.19941913537438e-05,0.562033802505292,2.2571408347956e-11
"B_RNU1-2",0.167473378720664,0.920324001530931,0.747864957578213,0.00304415597882766,0.000218003408475568
"B_RNU1-27P",0.167473378720664,0.920324001530931,0.747864957578213,0.00304415597882766,0.000218003408475568
"B_RNU1-4",0.167473378720664,0.920324001530931,0.747864957578213,0.00304415597882766,0.000218003408475568
"B_AC004057.1",0.600420312856917,0.183888964422946,0.0613524855825674,0.836762290257462,4.76219235045376e-05
"B_MXD1",0.996787051288199,0.637561538705424,3.461234969506e-07,0.872288014698215,5.30199499005261e-16
"B_IGHG4",0.420338366922729,0.590737537352938,0.0741890448798738,0.896512849677703,1.6324607308898e-06
"B_LILRA1",0.775066088182441,0.89893957159214,0.00375583471934841,0.491524231548633,2.13608217395198e-09
"B_BEST1",0.942648695631143,0.961393649046165,1.04950318908371e-05,0.798495060940165,1.18753649082148e-18
"B_S100A11",0.819257058363918,0.691560180251509,0.00148131160883978,0.639657810572407,6.55231456648549e-06
"B_F5",0.951859176673042,0.909884168506665,0.00162260398971745,0.649432583854386,6.76563566062286e-10
"B_IGLC1",0.556821670773686,0.939964396934633,0.303814575356673,0.635673423814275,1.56210130701056e-10
"B_CYBRD1",0.989655997112678,0.613560147141387,0.00695936030854597,0.370835262081649,2.64190222971942e-07
"B_NOD2",0.625170254277599,0.82968965001084,5.72209801677554e-05,0.797193122223268,1.01727540424438e-06
"B_MAL",0.972840072029694,0.381579531289235,0.832691952813798,0.347965514440154,0.026936952258777
"B_AC139495.3",0.668809336542448,0.928668212870484,0.000147493844550578,0.871281240926401,6.67358343084084e-06
"B_GBP2",0.23770166145189,0.212786273164701,2.45625717736005e-08,0.708167360749006,1.63164162301884e-12
"B_IGKV3-20",0.359097879817406,0.687362860988904,0.119469444898032,0.820533745554481,6.50294523038256e-12
"B_EIF4E3",0.246023317164986,0.543999562506952,9.55649348646636e-07,0.972196636444748,8.69334229213399e-21
"B_ACSL6",0.87055012836966,0.328843027268533,0.616880642655551,0.358977720830691,0.00105132909902757
"B_FAM129A",0.885889188054896,0.955881653764745,0.000147881822195664,0.516488139788919,4.04076964087949e-10
"B_LRRC25",0.838340038504114,0.822046009475781,6.21851338553917e-05,0.738479051459983,5.71836090137853e-07
"B_CCR2",0.919134896328971,0.103131348608207,0.79346765287954,0.453487554368972,0.00384779937651126
"B_TYMP",0.0103212743216414,0.100691596512926,3.76426144815067e-09,0.69548491345063,1.61296572959626e-07
"B_AC105052.3",0.797520833161529,0.501837626309809,0.785930611751211,0.489665291126122,0.06181811416202
"B_CSF2RA",0.982195673819949,0.989745277341874,0.000279167491111656,0.544794332149414,9.02398169991259e-09
"B_TLR5",0.9738107033137,0.832491141299158,0.00580430882760916,0.346927746454225,5.81432088867977e-09
"B_GPAT3",0.869780414060797,0.979171917368932,0.0002242762126308,0.678007723751473,3.15798427570179e-15
"B_APOBR",0.863957246195389,0.72810304869121,8.23104447959998e-05,0.833594875334641,2.23217633369788e-12
"B_ADGRG1",0.942019681225723,0.862470774290646,0.0571031790705757,0.438733599880125,0.000200738810220896
"B_TNFAIP6",0.776448880497102,0.207821366037492,6.51964271364759e-11,0.965789903043599,1.09094134133733e-11
"B_OAS3",7.2928137716486e-10,0.00443233047241337,4.42362628502852e-36,0.177902733589518,7.55611399652985e-12
"B_FCRL6",0.746565634522736,0.80909266780636,0.101316321622952,0.376725836997338,0.000175790967626363
"B_RPL13P12",0.733770196638199,0.470822491079183,0.0135027316850802,0.694811712888751,0.00202476302397922
"B_SIRPB1",0.962365427306307,0.764655142800926,0.000553632836863609,0.446086544111536,1.82274348022277e-13
"B_DSC2",0.902263611348327,0.846755476503411,1.69323935870652e-05,0.71452392432806,2.69770207098456e-20
"B_SLC24A4",0.988959564919208,0.517740558879145,0.0508693585862424,0.219175670003795,3.48192694793451e-06
"B_SGMS2",0.830336869321158,0.18577160881736,0.130794838988577,0.442118674362607,4.18244412985808e-08
"B_GABARAPL1",0.699046181718451,0.403352125307489,1.84375839144688e-05,0.618218363663341,7.61377040406875e-13
"B_LINC00926",0.772090490659915,0.0490753482621705,1.28732897645248e-07,0.933905623947305,4.61661502583641e-10
"B_CES1",0.783281300894131,0.300840851031763,0.290125167312846,0.421552527608431,0.00564810573297
"B_KRT23",0.893976439359358,0.882824904298258,1.5494713847277e-06,0.948119319845785,6.53256145624e-12
"B_PDE3B",0.958246881051229,0.998132799917024,0.0104358405696008,0.412513037394794,1.31243355756349e-12
"B_ATP10A",0.250593074458357,0.7161306584409,0.022229984912537,0.631548651890247,0.000418846865125001
"B_NAMPTP1",0.767056537458459,0.914012073558477,8.11921279366506e-05,0.810133734786705,4.97890473311165e-09
"B_RGS1",0.519045047625063,0.875498473178927,0.426969382462534,0.555099286570562,0.367269179503262
"B_DEFA1",0.475319651171969,0.389129487179145,1.10545757367601e-05,0.939748170472276,8.23409285460695e-06
"B_IL2RB",0.918620245448165,0.752566881655977,0.0563983125569444,0.633754717104883,0.00200034199484478
"B_DCAF12",0.875893700711114,0.92215948068249,0.000549698365556985,0.711464590507771,4.6866538678766e-08
"B_MYOF",0.401715640425642,0.435456801685621,0.118879575848916,0.210059025462439,0.0017533914515039
"B_CD22",0.809167411365746,0.295758627125832,8.46171026350735e-05,0.780724309448197,3.03937731747627e-11
"B_IGKV2-28",0.367976802223611,0.363731861932281,0.000151756048860075,0.754351486473077,8.27879169455733e-12
"B_ADGRG3",0.534400799248567,0.849473339383009,0.000240290493659711,0.865033917318607,1.67507640730854e-07
"B_MMP9",0.408620923218477,0.635265695735968,0.000812472106644397,0.720169994556925,2.0364159055266e-07
"B_SAMD3",0.684587801860845,0.972417738866139,0.116785128695112,0.803041160205318,3.01626215746242e-08
"B_TTTY15",0.556146013668505,0.535436955769243,0.212932206851999,0.157691199265826,0.341781781132113
"B_FCGR1B",0.915347818701672,0.5048424185888,2.29210173936575e-06,0.723790434590553,7.20827477928319e-11
"B_IFIT2",0.0276079740969237,0.0208270744838589,1.3229813641318e-21,0.317775677936971,1.55633996295398e-11
"B_RHOU",0.680519764365304,0.371316932581874,0.202786838062288,0.457470464649824,0.000145687137793273
"B_FAM129C",0.96957571332594,0.49011533612573,0.000320803813683419,0.665098173105188,6.94299233563758e-06
"B_RCBTB2",0.9302452800853,0.98144788057427,0.000356697408613076,0.524789543567156,6.76067453228987e-08
"B_BLK",0.479938983719049,0.383916357258627,3.60350737974799e-06,0.827972805048766,6.62109319797254e-14
"B_EOMES",0.97826724971262,0.593296636706707,0.166927514365929,0.31225384945655,7.10490346973513e-06
"B_CISH",0.97424197588987,0.695450619481471,0.139534018391791,0.628505899969036,9.7193559796974e-05
"B_ATP8B4",0.69249422471414,0.864525544797907,6.74908204327287e-05,0.981633593117151,3.81506646066279e-16
"B_IFITM1",9.52774471705815e-05,0.00361222457508269,8.17592157953884e-22,0.316818394517372,0.000313528226246275
"B_FCAR",0.938807656213308,0.948314301673682,0.000212127050075525,0.477577147915596,7.70427411147198e-08
"B_FBN2",0.869442175589284,0.13881143266476,0.399983821698158,0.334843675123917,0.000745404598731268
"B_ALDH1A1",0.236676599695132,0.135828216211461,0.376486689011287,0.387166880002737,0.000906963331156457
"B_CD5",0.894171079371054,0.410404286475184,0.560770167125918,0.313645691239789,0.104294033885739
"B_CEACAM3",0.915334730652587,0.529522963422842,2.82333939822177e-07,0.936773803068465,6.55256577285248e-11
"B_AC008695.1",0.549851466551742,0.136486102193229,0.184499288989214,0.870524841249545,0.27733962962008
"B_LGALS2",0.809149116989521,0.150862332997232,0.974646563050339,0.293941534075631,0.0700296865371633
"B_PRRG4",0.886491452424827,0.496841401561054,5.25348074484484e-08,0.993334901207169,4.06011831626602e-23
"B_VNN3",0.822652700142951,0.872320079099825,4.98287031613116e-06,0.624071214976587,9.36390342819887e-12
"B_AATBC",0.85136733151188,0.494391876958449,0.434156254238049,0.201591447816744,0.00911050063931185
"B_MCTP1",0.937577560512536,0.84127581621886,0.00264264645002532,0.588765139256441,4.39161949448406e-11
"B_PAX5",0.920440398546211,0.432433377182867,8.02172907023473e-05,0.75447053602665,3.31513945596937e-10
"B_NT5E",0.281353863677063,0.0960419740200406,0.000421796405318574,0.509040570801709,2.57203931960951e-12
"B_RXRA",0.874298392603179,0.828323960329063,0.00137807953744395,0.799073893888293,6.42230478910063e-10
"B_WLS",0.760732016802234,0.998132799917024,0.000329854095072327,0.612593256892889,1.23445350586241e-10
"B_ARAP3",0.737607031243132,0.926828957637873,0.000271421876679266,0.720879467447097,9.26921045928796e-09
"B_PLXND1",0.654529630837831,0.558706559229859,0.536252798280512,0.495693545849706,0.000167946712127739
"B_SULT1A1",0.891425640054532,0.688620953571263,0.0153293752907698,0.435392943077415,0.000472139860652899
"B_CD6",0.981207579968354,0.441106906844616,0.511982197064222,0.215547697804299,0.459882842454986
"B_IL1B",0.984355352546345,0.779227127109381,6.01463910864541e-06,0.987578873555693,3.76876503557744e-10
"B_FADS2",0.936123390194808,0.832762708936437,0.85757341157886,0.182104163223642,0.069621432996616
"B_IGHV3-23",0.401534703283966,0.382338660738089,0.00231089159864817,0.654950776794905,1.44905524087255e-13
"B_TBXAS1",0.495344642291068,0.888188830437238,0.0147724971924983,0.420321329451607,0.000430617864418208
"B_GZMM",0.893976439359358,0.731132498490502,0.108354567752503,0.540187912158295,0.0125702763511986
"B_RNVU1-7",0.270455299670073,0.852173150553418,0.254781355461474,0.0174845296678238,1.10007886898423e-06
"B_ADM",0.896271478057103,0.975700510817879,5.87428244708088e-06,0.601008834054794,9.55635825879429e-10
"B_HNMT",0.541623575881363,0.129649035352585,0.272970599830894,0.28628661549165,0.00225101047925796
"B_MYO7B",0.0708976037527197,0.460397373312836,0.017570026140588,0.566602113845207,0.00537777035949792
"B_IFI6",1.21594786598913e-07,0.00082593813664553,1.61177021315114e-32,0.217620944937896,1.56365466577553e-08
"B_HBB",0.71623210473897,0.922088615121842,0.159466847924686,0.284615718583309,0.190347108277827
"B_S100A4",0.863238293974985,0.749662546372983,0.000653651974710865,0.621228800809938,1.97593530639351e-06
"B_STX11",0.747757543315819,0.488276786849002,1.60411735468522e-05,0.730331419851361,3.85521274691087e-12
"B_CTLA4",0.926435687307822,0.412229893583181,0.683545629967078,0.252138785116248,0.000700444628662352
"B_CPPED1",0.78097777789348,0.999908882315555,0.00110780274519249,0.614600626314729,6.78294896040834e-11
"B_FNDC3B",0.90959566035079,0.860278574297849,6.96071431537364e-05,0.80194088424326,1.19163992938992e-06
"B_FCRL1",0.78951835096025,0.294647369807322,0.000273488131446445,0.770732932795817,4.05977623182597e-09
"B_LRG1",0.789032887346226,0.675912322590469,5.7070887538232e-06,0.735710731264356,2.82907049204445e-08
"B_BLOC1S5-TXNDC5",0.758471151396471,0.101471919165027,0.563857949519581,0.929477121087999,0.858772435232284
"B_AL669918.1",0.146643615469991,0.00198386826091145,0.152047368393899,0.370595761476739,0.286807530700104
"B_CD226",0.85796226407657,0.439470818536625,0.626004265561637,0.278465676716892,0.000496657907122332
"B_TRGC1",0.894171079371054,0.573077936409329,0.160174037581682,0.109772985868713,6.37381941707583e-07
"B_GZMB",0.938952556956886,0.259646972267355,0.00109874960897489,0.583053848140635,7.62021607984615e-06
"B_SYTL2",0.832287443192552,0.822739059457782,0.234031772365934,0.343441638474503,2.95641849659784e-09
"B_CMTM2",0.757185695925884,0.844715851324306,3.91219519831178e-06,0.803527267880363,1.20459347300225e-09
"B_RPSAP15",0.626019774610331,0.651957698726384,0.351676289398105,0.891025357865464,0.000136524693377919
