"","p.MM.purple","p.MM.darkgrey","p.MM.darkturquoise","p.MM.salmon","p.MM.orange"
"N_FRMD3",4.80640460308934e-29,0.000534745681856595,1.08490440269887e-08,0.00252203674559204,0.247749505689412
"N_DOCK4",8.52689564121282e-08,0.272737588368154,0.105810813017647,0.860315575024883,0.000604494152324743
"N_IGLV1-40",0.192432473277428,0.0029611945669451,7.38632029601574e-15,0.0349995014880736,3.35428671512774e-05
"N_MEFV",0.0450500929638073,0.00332911032733601,2.44462343194712e-08,0.231658233770855,1.98699700834334e-08
"N_CD81",0.502331672231877,0.000179337372535058,1.4420797138427e-09,0.105399279476409,0.00123772557218437
"N_LST1",0.391179311980134,0.00706777362774646,2.18468933832742e-08,0.652206057890039,2.21852748318069e-08
"N_CD19",0.374777064756566,0.0118214460154936,1.7320448512707e-08,0.390531060035742,8.05480539831771e-07
"N_LRRC37A4P",0.233244283875214,0.934509184508441,0.0545008438157222,0.372758723321419,0.00345479098969253
"N_DUSP2",0.964143655946891,0.34430756520442,0.618333094405233,0.241597278005182,0.73541074276017
"N_UBE2D1",0.414330437994233,0.899941537522652,0.00795068779657816,0.268359235197276,0.0215485320181177
"N_TLR5",0.90480126820956,0.00910857373923515,1.61796878695939e-05,0.511994426242183,0.000589371185819788
"N_GZMB",0.00596153791632206,0.0223172609361163,0.0143760620062433,0.261846596772562,0.0345261167289916
"N_HIST1H1B",0.920763558697642,0.0902178717169834,6.80390942910092e-08,0.526088256203721,0.0033209403965651
"N_BAIAP3",0.115199216543031,0.813372945891518,0.444463394707319,0.114717357565891,0.87237716848143
"N_DOCK10",0.436927279082264,0.020323893902451,1.49759285032846e-06,0.10222393519992,0.000242430069644674
"N_TNFAIP3",0.00114925431256496,0.482081948906169,0.724947878892924,0.227433234954687,0.0557588508889614
"N_CD9",0.534465313700533,0.664969245313231,0.463366955383299,0.789487919835917,0.344956059134201
"N_AC105052.3",0.940176886393132,0.828607695466324,0.589068182430342,0.19128798451804,0.140091552041141
"N_MYOF",0.426351741198721,0.987553398455428,0.698089492338843,0.163251373097474,0.150321795411655
"N_F2RL1",0.965050255829823,0.000795314121600071,8.07456823111032e-08,0.539169586192595,0.000347401109639014
"N_RPL36",0.601491628879329,0.0207483486835559,1.52053653543732e-08,0.552736081700024,0.000626693524789972
"N_SIRPA",0.267980500796351,0.000303167722501803,1.49030773520256e-18,0.0444257838963843,1.28858811135424e-09
"N_FAM118A",0.0142265150599565,0.0036686109510983,0.00857174627854071,0.0361650268342418,0.744228493984862
"N_IGLV1-44",0.127511496262401,0.0116828551661451,1.40466120176902e-15,0.03472425152016,1.3501291800945e-07
"N_GJB6",0.82014817296002,0.435517891306443,0.152556824745687,0.813309548677884,0.0584211687638787
"N_CDKN1C",0.420146137291494,0.791091710769855,0.444187568721493,0.88957496624606,0.00351988876213053
"N_AC136475.3",0.560296325842042,0.348699847139993,0.00447302228222542,0.397686978205552,7.02206393181541e-06
"N_DDX60L",4.6770302743561e-24,0.490554263047493,0.0029239232439855,0.0256933074261055,0.302660203629647
"N_SIRPB1",0.932479242888727,0.000197335292902624,6.00607890596183e-09,0.0804726079039992,9.45265199309027e-07
"N_KIAA0391",0.909656967579497,0.830550025356843,0.290070773628964,0.176654570312103,0.1827121129315
"N_SNORA70",0.000555760344731054,0.00019207938761867,0.00316527359651708,1.11903687047437e-11,0.034729194390342
"N_EXOSC9",1.02938812662904e-13,0.00112598708242199,1.87715700420062e-18,0.0210219999471296,0.041039184236035
"N_IGKV2-24",0.0748145310483244,0.0245330769973189,4.39878481618429e-09,0.134174522805648,0.0291402268412948
"N_SORL1",0.11320339147051,1.80433395682242e-05,4.74637002349615e-21,0.056870666739799,2.56411827376388e-09
"N_ZNF107",0.0153439109759845,0.904608633432545,0.452092908736915,0.135269567972441,0.166150388985937
"N_CX3CR1",0.506959515292446,0.342605572515674,0.298404790914064,0.847157472511158,0.00201542393419613
"N_TMEM19",0.307123224130423,0.00198134460870741,9.69552745042636e-07,0.309367352785342,0.00070599021408874
"N_NUP210",0.927339906389141,0.0483421372681043,1.99918988102459e-07,0.278730997119002,0.00150037698670385
"N_AC084871.1",0.105544375053555,0.100066758548985,0.0355412871535786,0.279643241297864,0.00565389634663247
"N_ZNF708",0.00027313456675517,0.736723759186316,0.0379061475460661,0.2279059090839,0.905641953147987
"N_SLC40A1",0.143477169488534,0.00466801877967059,9.89019834738063e-08,0.857878975829935,5.60491095110662e-06
"N_HSP90AB1",0.70275948902925,0.0161056885815452,1.87494151624129e-06,0.297415073583214,0.0210337318207352
"N_GADD45B",4.9258626776742e-08,0.142881901699606,0.264101493250739,0.896551093207636,0.0568962212830188
"N_HIST1H3D",0.0297891311469162,0.150682213071276,6.37899473210504e-06,0.371970615192649,6.46011254271518e-05
"N_NAPSB",0.331340086600096,0.00227083636832984,1.02617907348688e-05,0.0320929418646151,9.47672550240648e-05
"N_ITPR3",0.72944144770944,0.00813503594065649,1.01075517760265e-09,0.41570599789354,0.000581429079318688
"N_TMEM268",3.84028160969909e-27,0.000985705138309657,9.31084169017435e-13,0.000422123013020555,0.016562761703357
"N_RPL37A",0.796816090752089,0.0110218284354792,6.31624576382128e-09,0.489843599571549,0.000766083041047105
"N_SNORA79B",0.0124537056334334,0.17836589763034,0.113681847664112,0.00028682612688195,0.125412078845246
"N_LINC00528",0.0116325666631685,0.947856976552758,0.186510216995701,0.885690312068528,0.0201938747062182
"N_ERAP2",3.61643432124119e-05,0.330537829499812,0.000742056253269829,0.12039696274003,0.0240697112638133
"N_IKZF3",0.491228382850035,0.00189090873149238,6.06744500343497e-09,0.448030826111645,3.05653244086346e-05
"N_GCA",0.889583847179588,0.00277754101024494,1.78460302853814e-10,0.564773344344512,8.9967185945632e-06
"N_ZNF684",3.52998675726692e-19,0.0243533944154837,5.97576436312429e-12,0.000754443023474515,0.177709693391562
"N_RAB20",0.0819281172259167,0.709525578691249,0.167572938605753,0.956797845250453,0.0493552142518244
"N_TENM1",0.643079685237425,0.371750003482823,0.109641778873432,0.779823818391431,0.292145957392891
"N_GPR162",0.0563571314435614,0.653559890356446,1.87381411936892e-07,0.326656923549874,0.000688474975471638
"N_NFIL3",0.0045585478624172,0.036414296338814,0.000429517623172358,0.992191315498726,8.0829944053182e-06
"N_AC133555.4",0.630009488816821,0.260738315496261,0.95601216397898,0.666042728784673,0.394585179648943
"N_HNRNPUL2-BSCL2",0.647307975107727,0.797252956433238,0.583095016599258,0.163328923792453,0.495086957984593
"N_MIR194-2HG",0.0855538115295249,0.928533316024498,0.477114856878608,0.166741429082697,0.569060291612896
"N_ITGA4",0.00430460816696015,0.0300231219519355,3.01324147751039e-06,0.0945252462230727,0.0136214163342976
"N_AC010132.3",0.663261884008419,0.19739167117639,0.925261129821877,0.776688283560287,0.628719546219023
"N_ABCA7",0.0322661391130024,0.0044391959431432,0.00344342641488782,0.0172790743244079,0.00202869962328778
"N_ETS1",0.321799434951249,0.0151498643006507,2.31059699247496e-06,0.279674272475604,0.000968417228756174
"N_IGKV1-27",0.121317633643185,0.000413904774535671,3.86757180538622e-14,0.00619866663287791,3.02334259487499e-05
"N_GOLGA8B",0.768814417527609,0.00309744605563536,3.33978085946841e-07,0.338376428538431,0.000792583583002657
"N_ITGB1",0.276978610628712,0.0875801651339641,3.90917435507293e-05,0.220668913483212,0.00137097310658516
"N_ENC1",0.0402897849650249,0.308313611084456,0.229390238027209,0.540786829563121,0.119703316133999
"N_IGFN1",0.169539236803499,0.0918562530885396,0.711952800100171,0.606386200037985,0.0672427810885501
"N_LIMK2",0.0601102647555445,0.00388664988345412,7.09837009461488e-08,0.269582834204416,7.01152961190382e-09
"N_AL353729.1",0.715149679286291,0.0269388792773423,0.0158486683434492,0.113983938002679,0.650829427025303
"N_LILRA2",0.849863515006528,0.00310531012986255,2.9014532173551e-15,0.501796903056171,3.33508373603014e-09
"N_PTAFR",0.308938800400179,4.97087840295065e-05,6.39631423205573e-18,0.142398424975626,1.52347062502208e-08
"N_RPLP2",0.46531610738981,0.0263225097763596,5.75282534309165e-08,0.385428022860323,0.000344305639821605
"N_ATF3",1.50619987879565e-19,0.0267634378128094,4.63008579885185e-07,0.0325633588348639,0.517004043855308
"N_LRPPRC",0.980635792849858,0.02581573158399,2.0887060328351e-07,0.389754478242069,0.00138304925906007
"N_NFE2",0.31811586088829,0.00263567772055849,4.98040416290326e-08,0.105374374786539,7.22705709412818e-07
"N_BEST1",0.738440760965227,7.03076559695821e-06,3.46561396767324e-15,0.037052378678984,1.38634357197491e-09
"N_TSPAN3",0.0922357751058737,0.0100128658592646,3.77535624451588e-06,0.263352080505007,0.000395167256846051
"N_SNORA46",0.000240013654459696,0.0240335932102474,0.00178932339283251,8.09030379529041e-15,0.0482348701508579
"N_SLC16A3",0.139903503218802,0.0274320107633213,9.43482823229555e-06,0.158591230738022,1.74757696432013e-08
"N_SCIMP",0.595773196580345,0.0658337793765568,2.48848019548042e-05,0.305312487859953,0.000546957794848376
"N_IL18R1",0.153537885114947,0.133214906216425,0.119070617120195,0.396067430912139,0.093551136416793
"N_BLOC1S5-TXNDC5",0.821971123494044,0.830729180208216,0.0959484906492278,0.294466932979783,0.0407121265552982
"N_FGL2",0.0159165997111819,0.309747457137125,0.00114631935189987,0.36254045232491,0.00561359133949966
"N_H3F3A",0.976904728518274,0.805691300357436,0.000391336552301756,0.488154073954222,0.0358643399511805
"N_NAPA",1.01337173094632e-24,0.0798323734103509,0.000222769263249536,0.0561852697711666,0.546046110078112
"N_KMT2D",0.794718062991607,0.113964993507338,0.0109250713023621,0.257477924920928,0.132435613420234
"N_CD74",5.52002342331012e-05,8.71131236806215e-05,5.6428557366892e-17,0.0170687398096732,1.39516007819431e-07
"N_FBXO6",5.0867839330019e-45,0.0023307785086608,1.1839403086307e-10,0.000808224170551229,0.313541631868095
"N_SLC24A4",0.0138103069078655,0.235185200209555,0.96775933970351,0.168663933371519,0.131385813752943
"N_SNORD3B-2",0.132687499074483,0.703798710417909,0.00146775766720056,0.0952456703106401,0.00090992321127827
"N_AC146944.2",0.0145061757537681,0.353566544249637,0.331462523375435,0.22360551776405,0.0234860104564126
"N_HSPH1",0.997499066579561,0.0165814301131776,2.02130140942885e-06,0.112113001120817,0.00892446635676006
"N_SETD1B",0.812984251699187,0.317386045998275,0.0816581055424787,0.342178526190715,0.220404894455439
"N_SNHG3",0.478567043854313,0.521199089665153,0.377986486014525,0.000351461347321345,0.592655221902157
"N_ANXA6",0.932279138934735,0.0122298489682936,5.46288809074219e-11,0.156181863778791,0.000130039228362024
"N_COL18A1",0.3372625105652,0.197499285348787,5.57746415496652e-05,0.783569273835257,0.000230385767149149
"N_KLF12",0.217805571073198,0.00645465576139155,8.23088735048529e-05,0.127345645363261,0.0118355579539992
"N_FAM30A",0.635220489807238,0.034256704325665,8.2846197266412e-09,0.673448764265614,5.9938725284687e-06
"N_RN7SL4P",0.0839701179669735,0.00604865637876817,0.0482745992425071,0.00203054733903895,0.195405629055521
"N_NTNG2",1.3303523528122e-09,0.608391169143573,0.945998425935755,0.763030639104413,0.00555279574212382
"N_CPPED1",0.642117231836697,0.000262536734362222,7.71461263033099e-16,0.149505185695488,4.59367923628171e-07
"N_SIPA1L2",0.545836028198423,0.000202012881415675,2.85895623096427e-08,0.219357410811282,1.25941283963515e-05
"N_ABCA1",5.95514265890518e-10,0.462373354335349,0.234263787247591,0.213576018568833,0.543962974919673
"N_PARP10",3.65546218882805e-35,0.00222786661687982,1.36229984493109e-11,0.00537348087174671,0.332734344925062
"N_RORA",0.180444724177588,0.0369706010800315,0.0699899193425956,0.467978220081728,0.897464952885038
"N_MBOAT7",0.979885550464743,0.000356788042349485,9.74101459140997e-14,0.0192196870013269,4.36936319027097e-10
"N_FYN",0.719563709471766,0.0133112920277352,0.00161945169334775,0.321857119753442,0.416960369313892
"N_HIP1R",0.907172318491533,0.00175844812683448,2.30949202802649e-10,0.165872492242187,2.18310260411693e-06
"N_ABI2",0.10893163338907,0.0604581406371279,0.0871876335453776,0.575001595953344,0.703954651081653
"N_AL391832.3",0.800950189450699,0.117005338788803,0.0010909672908548,0.230313874626807,8.44705149621738e-05
"N_CARD11",0.629926815912584,6.27700599477313e-05,8.6790855080163e-09,0.128372670683485,0.000308367893271496
"N_SNORA57",0.000671495479263848,0.107792638425788,0.0197413030634908,1.12489029448652e-18,0.281375069091685
"N_NCF2",0.219227368819215,0.00117506597951092,2.8797721837935e-10,0.274744285346827,5.12498848026999e-09
"N_MICAL3",0.661938234009308,0.000191792925807439,7.26639695256424e-08,0.116167474664694,0.000238544193120791
"N_AC105052.1",0.0849568776221374,0.442079851304556,0.123778704955955,0.264755658017488,0.0152351367958421
"N_CARD16",4.87760041804206e-07,0.873005711144751,0.999013157634518,0.328628707721449,0.0458438668508057
"N_MPZL3",0.258031835995251,0.00146934122541928,7.78587353939014e-12,0.87418435113463,0.000122217845969682
"N_CLEC4A",0.000391938033001785,0.192503288962255,0.0634845210989839,0.484103121448393,0.00403728338732198
"N_BCAT1",0.00208356251741471,0.628156983653514,0.201669143598936,0.484534738274345,0.0778485233882864
"N_NPIPB9",0.469681579083069,0.650590231851675,0.269568290259382,0.90072074540673,0.196623467423958
"N_NR4A1",0.605454793906825,0.0461389483346257,0.192382605988258,0.0584592713227606,0.499947653757372
"N_NQO2",0.664498853839787,6.18362462742475e-06,4.95053000098366e-08,0.0895958206831963,0.00168828977467218
"N_RPL7",0.194336244058194,0.0833258890998772,2.01563599155544e-05,0.528799855847812,0.00705356189343569
"N_ENGASE",0.404856404342245,0.00358514338667299,0.0134489015476162,0.521794803844746,0.689595987944109
"N_RPS21",0.508552549692402,0.0234936168923184,8.68279220834282e-07,0.204338482487007,0.00211425808409134
"N_TSPYL2",0.0872420088255842,0.0350672354409023,0.00119171492803167,0.994156683207734,0.41464166235003
"N_PRDX1",0.592958810138585,0.151202971896847,1.23329833862558e-05,0.501414327570972,0.00315277742644353
"N_IGHG4",0.126566439014229,8.7775179538588e-05,4.68324654898246e-09,0.0233934396556766,0.00509707576009808
"N_TRBC2",0.853906565803328,0.0160208056837134,1.09671684886207e-07,0.691328504010374,0.00611282307905796
"N_ZYX",0.848260970297506,0.00432986432378445,5.11909910223131e-10,0.149462537085167,7.25730087954716e-07
"N_CCR6",0.651800885660654,0.00340746875284321,4.91624529001707e-09,0.205892595803616,4.04656821916377e-05
"N_ASCC3",0.676253545000598,0.0616036445193482,2.81166754446955e-06,0.104834782125505,0.0154836378294054
"N_TNFRSF17",0.707456033689671,0.0228879094689789,1.29660165951607e-11,0.110333681668427,8.68273136435657e-05
"N_SCART1",0.33291837101305,0.182801669899554,0.33112551371628,0.334571964215709,0.86663808054343
"N_AC004854.2",0.842582753803043,0.72838057737563,0.200061101691869,0.919525913000686,0.247310687534223
"N_GPAT3",0.854633337537192,0.0131220559327051,2.00844145713801e-09,0.911160294298755,6.76788101659249e-06
"N_MTCO3P12",0.0270634868699686,0.828478599563606,0.694219601247373,0.060077189145636,0.915680852286345
"N_PILRA",0.215340670661072,0.0027475401539171,3.41911605578136e-10,0.254117069354576,5.39456733247871e-09
"N_AC064805.1",0.783646098585009,0.133110934364464,0.101776652317241,0.548130939046354,0.00655827313953723
"N_CD247",0.203459415723802,0.0251371131167704,0.00574618308213534,0.542480142911337,0.299733915727369
"N_FRMD4B",0.61847712286039,0.00449823134831638,9.62832518050471e-05,0.483606119727702,0.0330626199886455
"N_RNU4-1",0.00342514666130708,0.705824591985094,0.0766317698875148,6.75045874552753e-17,0.909775451504463
"N_BTNL8",0.960305738794839,0.0364839525387754,2.81675963664118e-08,0.248795589021831,3.66584070968059e-06
"N_SNORA73B",0.140543769358567,0.707252248679989,0.220693976128832,5.51299611505709e-07,0.532762788525751
"N_RTEL1P1",0.473126005547244,0.000531322886601516,0.010518721728307,0.160529993824143,0.13214601852898
"N_B3GNT5",0.566248661883661,0.00965537182402513,5.50424743030848e-08,0.723387734879429,7.61912228139122e-07
"N_TNRC18",0.898251820142494,0.0276886085982859,0.000751028513413279,0.219374828034754,0.00188557054380206
"N_PCDH9",0.108801804431951,0.0107826158723188,3.1411305941744e-05,0.70431585539019,0.00711887262857886
"N_JUNB",0.267781451099354,0.163642118215883,0.0019869135028392,0.00520629059969115,0.0100509359643518
"N_SESN2",0.852149833214,0.884575230598391,0.0709511599198832,0.0970163248898014,0.00464520189359329
"N_SLC45A4",0.677210186035194,0.00677548997320669,2.96787816939852e-09,0.289520729676374,4.90453833519955e-08
"N_CLEC2B",1.27317559803291e-06,0.997332057176806,0.709244865592942,0.425227785611731,0.0347363382763193
"N_HOTAIRM1",0.0973486943239142,0.179802882298227,0.186976544079898,0.434813879258212,0.0740468045835312
"N_PDIA4",0.792895975212065,0.00936380209798023,5.5419734225073e-10,0.157479553955917,0.000120256800921693
"N_HPSE",0.00819023385587299,4.15875621894032e-05,1.11493075049608e-10,0.374403812559481,0.0037915420349914
"N_RPL21P75",0.680802577141692,0.0432386072871208,0.000649823507700701,0.418111724416749,0.009180447853231
"N_NLRP3",0.658238327872104,0.0450357613155727,4.12757501827941e-06,0.184990286562817,8.62752826236847e-05
"N_MDFIC",0.0788806607800243,0.00820746380658408,0.000126342354445283,0.248919536444116,0.00836742213917824
"N_NKG7",0.00334943652387067,0.84052202464049,0.0244067885928721,0.500462082592725,0.0386318236659526
"N_ZNF429",0.693462005913185,0.811251603040425,0.777009564935162,0.512255685479111,0.577124058484648
"N_PEBP1",0.435504414155225,0.0057629135858731,1.08121054267008e-11,0.10604973349393,5.66824082631273e-05
"N_SLC25A37",0.739315887936808,0.000879048795463298,8.43548691279680e-11,0.0297615673530299,3.90014428379798e-08
"N_SMAD3",8.27575219638241e-05,6.1236834119036e-05,5.04006852692641e-15,0.00109094143914751,0.00088223633466551
