"","MM.purple","MM.darkgrey","MM.darkturquoise","MM.salmon","MM.orange"
"N_IDH3A",-0.0772072609996876,0.288552865911262,0.402680027260401,-0.109422615986337,-0.20886861377895
"N_WDR36",-0.049591073935255,0.236475680138849,0.487710697841667,-0.116419555767075,-0.292211559387453
"N_BZW1P2",0.269051934131699,0.136358076526622,0.067164866057641,-0.144590268061851,0.156413624748085
"N_AL662844.4",0.201959265530609,-0.0516363676946497,-0.145553737708226,0.200294946604574,0.177488642652905
"N_HP",0.0832145267905242,-0.142485550734174,-0.101250864122885,0.0284803210250571,0.28179551464334
"N_STARD9",-0.130805322531205,0.282167658833321,0.253576477870996,-0.0908499577364244,-0.120254774571235
"N_RPL27",-0.0693943463424191,0.240504434426316,0.47217185683324,-0.144625764884491,-0.338548553598542
"N_RPS10",0.0226051322830369,0.226253547877222,0.538134247394954,-0.0757510532712949,-0.316821290739486
"N_RASA4",-0.140404243953056,0.0668559490611213,0.0495757515124894,0.122836811128824,-0.147281742523559
"N_LILRB2",-0.0390651781503875,-0.331230469699382,-0.641483927507592,0.192543832752762,0.485508585876175
"N_GPR180",-0.133334804827075,0.262787225938573,0.286659727510839,-0.136954524924616,-0.117274158314694
"N_NSUN5P1",-0.0210496607633973,0.381642266307393,0.528361512683221,-0.242469640265162,-0.37836465365238
"N_KCNJ6",-0.122792608106341,0.0922323627211408,-0.0297442402294046,-0.10765147432743,0.176756119098539
"N_ITPRIP",0.230944788011277,-0.197795288386058,-0.356825103461288,0.0165040808505193,0.443766240748119
"N_KNDC1",-0.0349454171919277,0.100475775961898,-0.0701107063026832,-0.189510431355156,0.300940186309293
"N_FZD3",-0.17869096585124,0.209898173424463,0.151926824204103,-0.113391120098091,0.0216133046046561
"N_CMTR2",-0.128982864433478,0.274802641053014,0.424974362784707,-0.13258603424348,-0.231251640335308
"N_CLIC4",0.123457321580134,0.311829471934142,0.509249714886397,-0.202363600161395,-0.468595390775472
"N_AL136295.4",0.0306727124498228,-0.180020900501604,-0.0855846839493647,0.226111857053933,0.0986463513872936
