"","MM.orange","padj.MM.orange"
"B_NME4",0.269916348148823,0.0138711181855348
"B_RUNX1T1",-0.460544937786711,6.273501309642e-06
"B_PJA1",0.807248935249894,6.23699218713898e-22
"B_AC100861.1",0.875546998530184,5.26509711754968e-30
"B_ZCCHC3",0.54651612935064,3.40642304405705e-08
"B_COX5A",0.482892604573245,1.80671011614648e-06
"B_AC068700.1",-0.436974759115012,2.15099033404973e-05
"B_SMIM10",-0.519571825742204,1.99374794561393e-07
"B_CYP7A1",-0.566926730093134,7.86635748188669e-09
"B_IGKV5-2",0.64281546637176,1.31485701103503e-11
"B_PXYLP1",-0.749925593048156,2.17844053265847e-17
"B_PTGIS",-0.398642747180009,0.000132492538794303
"B_IPMK",-0.758908199161548,5.04848344329539e-18
"B_PIGS",0.356635634211817,0.000765698634963567
"B_AC136475.7",-0.531218161548425,9.50890472929001e-08
"B_LINC00703",-0.467359943518298,4.31933064712851e-06
"B_FASN",0.49001155707128,1.19650279154031e-06
"B_AC025569.1",0.399704513163492,0.000126412798314374
"B_DOCK10",0.549394179526052,2.78338889721202e-08
"B_DSEL",-0.61405257420323,1.8465692359893e-10
"B_BTN3A1",-0.409065883949107,8.2522371396746e-05
"B_PLA2R1",-0.524430749896707,1.46051939712915e-07
"B_RPL27",0.857871745177707,1.53534311595013e-27
"B_GTF2IRD2",0.647801451253399,8.2444122415947e-12
"B_POLA1",0.571358438139941,5.64533139639599e-09
"B_THNSL2",0.312287378022234,0.00377715910105667
"B_SNCA",-0.318580550446624,0.00305518002405479
"B_KIZ",0.267092908976853,0.0150156362204716
"B_CLVS1",-0.334140631973606,0.00177653321956341
"B_USP6NL",0.652538445389318,5.18468484293235e-12
"B_AL589642.1",-0.42793955387227,3.36152806616756e-05
"B_A1CF",-0.415496168442537,6.07834384415309e-05
"B_POLR3GL",0.273228591701723,0.01261176286048
"B_TMEM38B",0.658371084140492,2.84792964753294e-12
"B_INTS2",0.367869206750414,0.000488258843440093
"B_DIMT1",0.634877405197823,2.78580544627105e-11
"B_FAM3A",0.694492737026364,5.04236211758527e-14
"B_AL512310.7",-0.398356455579193,0.000134070227347044
"B_FSBP",-0.370397266460527,0.000440559534811862
"B_ARL11",-0.584360703486119,2.11135202961577e-09
"B_FLOT1",-0.390487767666757,0.000189571728089391
"B_DAO",-0.502528191281717,5.70580719618134e-07
"B_CCDC25",0.496386301844144,8.22342878897808e-07
"B_TSPYL2",0.512881907805729,3.03329882064378e-07
"B_NUBP1",0.729799043195367,4.74937083434526e-16
"B_TRMT10C",0.510383632322304,3.53021897140202e-07
"B_DUS3L",0.566128622321428,8.35735624357881e-09
"B_THOC6",0.798884488070852,3.58707287670163e-21
"B_TMEM214",0.657434479060402,3.15216176929841e-12
"B_NBPF13P",0.246919198284174,0.0258995377756458
"B_MS4A3",-0.540201469328683,5.20192733093415e-08
"B_MAPK9",0.415416349431959,6.10116684055501e-05
"B_SYNPO2",-0.643406427633253,1.24606890130384e-11
"B_DDRGK1",0.627247047135614,5.6795306927987e-11
"B_ZNF853",0.790366526872502,1.89840386804975e-20
"B_NDRG3",0.27611247342077,0.0116068273856447
"B_CEP44",0.229650687852365,0.0399304804788669
"B_SRP68",0.510666210855662,3.47424240353016e-07
"B_ALPK2",-0.518984064167403,2.0697852691973e-07
"B_CADPS",-0.459278483558925,6.72314614292096e-06
"B_EFHC2",-0.601078099047285,5.52751798441286e-10
"B_HES1",0.307514201257115,0.00441943652940178
"B_MAP1A",-0.560660854204728,1.2475062156219e-08
"B_UXS1",0.37053779468174,0.000437879635334104
"B_CPSF3",0.465070409352166,4.90794711200161e-06
"B_LINC00189",-0.555995731141766,1.75741775509926e-08
"B_AC092079.1",-0.382826991616017,0.000262890223400232
"B_SPIN1",0.387096823247474,0.000219577472699895
"B_HNRNPA1P9",-0.470291218736612,3.67732735466392e-06
"B_TUBGCP3",0.320341907347774,0.00287725697656441
"B_DPP3",0.72458984085508,9.88880556723365e-16
"B_TG",-0.712226349308933,5.3955493801974e-15
"B_SNHG9",0.516333142448269,2.45109261921322e-07
"B_AC011374.1",-0.4291506871046,3.16822124904392e-05
"B_TRIOBP",-0.305129805423464,0.00478195951158826
"B_ADGRD1",-0.291448681394993,0.00735628401228969
"B_WSB2",-0.419935477000506,4.9318031386663e-05
"B_GMPR",-0.466392266200456,4.55888910287001e-06
"B_MKRN2",0.403132298730495,0.000108188836074196
"B_CHMP4A",0.376131237453549,0.000348130521195641
"B_DRG1",0.623494918368752,7.94162729486538e-11
"B_RRAGA",0.38661272902268,0.000224157611835339
"B_HLA-DPB2",0.543734153414845,4.10460797009486e-08
"B_ENOPH1",0.583162629876208,2.30940761690841e-09
"B_RPL7A",0.963898022553266,2.00296569523504e-54
"B_11-Sep",0.243065504850453,0.0286119663634662
"B_ZNF628",0.509600914078679,3.71029908569553e-07
"B_CLDN23",-0.450021957910196,1.09690171445066e-05
"B_NR2F2-AS1",-0.517387147893532,2.29216806384561e-07
"B_SNORD14C",-0.221046417711074,0.0489152104239126
"B_ADORA2B",-0.475333533643978,2.78018511447273e-06
"B_CNOT11",0.360601853710888,0.00065452524167374
"B_IGKV2D-40",0.240740383275369,0.0303088316996068
"B_BIRC6",0.293087277801532,0.00698387863923906
"B_SLC9A1",-0.556831424349804,1.65012046284764e-08
"B_PLIN3",-0.387099431143554,0.000219577472699895
"B_CLCF1",0.491719683311994,1.08134025903971e-06
"B_TUBB",0.523868544782402,1.51414043767954e-07
"B_DOCK7",0.485509486053268,1.55622980293563e-06
"B_NEK8",0.691677517802924,7.11186336172109e-14
"B_C19orf48",0.655870964804248,3.69251143985101e-12
"B_GOLGA8N",0.251071754435014,0.0232037789162746
"B_RENBP",-0.33764439385015,0.00156705380328592
"B_TFAP2C",-0.525373767100937,1.37347611444521e-07
"B_AL732372.2",-0.651017408231698,6.05335214802857e-12
"B_AGXT",-0.374538933483914,0.000371832425216486
"B_NDUFB4",0.423748282798857,4.11081866411828e-05
"B_FANCM",0.287974908976191,0.00817096617532773
"B_ZNF623",0.507341261184149,4.26444887170381e-07
"B_DDX5",0.376922630268755,0.000337081295766726
"B_CHD7",0.272918726722993,0.0127297724956296
"B_LYRM2",0.460479755986064,6.29640115028201e-06
"B_HSPA1L",-0.650304292113214,6.50096612260163e-12
"B_TSTD1",0.499443299451651,6.86524038297581e-07
"B_PAQR4",-0.301342971612398,0.00540020063819061
"B_ARNTL",-0.636291889823229,2.43926528917973e-11
"B_UTP15",0.624657412052141,7.17276190945866e-11
"B_RPL23",0.840429520385587,2.16991981038018e-25
"B_CUL2",0.331663134972258,0.00193966815097763
"B_DHX58",-0.392943878804466,0.00017030869462542
"B_NME3",0.471718472287328,3.39615521753689e-06
"B_SERPINB9P1",0.563119450889381,1.03866697039791e-08
"B_STAMBP",0.224167019238978,0.0454963978547904
"B_MRPS7",0.711702832319169,5.75542618807744e-15
"B_TNFRSF12A",-0.56056117123269,1.25532683742525e-08
"B_ASB11",-0.498868893020476,7.09687956105558e-07
"B_MTCH2",0.531871570754417,9.13136914412533e-08
"B_TRGV4",-0.23911607614059,0.0315596017116156
"B_ABCC13",-0.420796484032263,4.73302969420586e-05
"B_PNPLA2",0.349398884163404,0.00100998571964492
"B_HMGCS1",0.334582224283034,0.00175017093435028
"B_MTFP1",0.743048935409088,6.48790950978533e-17
"B_RNF122",0.335109451052955,0.0017175833812804
"B_AC006254.1",0.467169993462231,4.36566293499337e-06
"B_SLC7A1",0.586288557346375,1.81300087493157e-09
"B_RPL13A",0.967959170402775,1.27450716654035e-56
"B_LINC00971",-0.490739771740661,1.14585111634999e-06
"B_PCSK2",-0.396540000538082,0.000145354411028489
"B_CDC14A",-0.444945191094634,1.43133294863314e-05
"B_SPDYE5",-0.497361653697847,7.75558867582269e-07
"B_IL1RL1",-0.262589418972204,0.0169962660368691
"B_PROX1",-0.372237891230544,0.000408869631464913
"B_FMNL1",-0.239917824231191,0.0309305869070097
"B_RAET1E",-0.315628053194525,0.00337432427176418
"B_EXT2",0.382061136258921,0.000271731706027313
"B_CNOT7",0.401585625005889,0.000116072008766292
"B_RPLP1",0.772261002826751,5.3595526427209e-19
"B_SLC25A12",0.591606061517874,1.18515351149018e-09
"B_SHCBP1",0.280939869095562,0.0100846060928676
"B_XRCC4",-0.315689975317665,0.00336741134313819
"B_CARNMT1",0.229757925066209,0.0398180504446162
"B_KRT9",-0.512440030086827,3.11858572861997e-07
"B_RNF113A",0.583443035201345,2.26376307786303e-09
"B_FAAP100",0.543376875103106,4.19904900938116e-08
"B_MTND1P30",-0.445853638612686,1.36611034582135e-05
"B_PPIF",-0.359537733592475,0.000682423292974715
"B_SPRYD3",0.343111971910996,0.00128192871758927
"B_HPGD",-0.293936258965513,0.00680617244790284
"B_GMPPB",0.591411066049956,1.20161344170192e-09
"B_ZNF208",0.30280106571154,0.00515639068706858
"B_MRNIP",0.660261337916169,2.35345368311095e-12
"B_BMPR1B",-0.484924653822069,1.60740351990121e-06
"B_ALKBH8",0.531670298227557,9.24871679001103e-08
"B_BAD",0.369952773167715,0.000448549236851431
"B_COL6A3",-0.523837365846662,1.51705370301454e-07
"B_ABTB2",-0.355117869642763,0.000811657276826784
"B_AAGAB",0.240271249952376,0.0306670564059285
"B_AL138963.3",0.398463937380751,0.000133540229384673
"B_PKHD1L1",0.390076269724098,0.000192750027713718
"B_FBXO2",0.232820192025867,0.0369818176463442
"B_AC106795.1",0.531490466147017,9.35260531921219e-08
"B_AC244502.1",-0.514078681006104,2.81414475929216e-07
"B_FASTKD5",0.278979432369918,0.0106797166753754
"B_ABT1",0.502350617081805,5.7616230459756e-07
"B_SLCO5A1",-0.277980787052713,0.0109946497207946
"B_NPAS3",-0.522313064363332,1.67239152786503e-07
"B_MSTO1",0.714234050643551,4.11548849301264e-15
"B_IQCE",-0.628302927427214,5.18377803843483e-11
"B_RPSA",0.93153019761132,1.09368682116441e-41
"B_LINC02076",-0.257519824793216,0.0195123040089126
"B_TCHH",-0.473719822417176,3.03911854782782e-06
"B_CHP1",-0.316650418227325,0.00326179793469837
"B_AASDH",0.386382618052497,0.000226407815911454
"B_KLF11",0.365482475464613,0.000537964626994662
"B_NEK4",0.326834867817782,0.00229519555764449
"B_AL009172.1",-0.497290537034028,7.78170856690671e-07
"B_TUNAR",0.445436009347451,1.39586567902883e-05
"B_RPL6",0.777766456322815,2.01663065068251e-19
"B_KCNQ1OT1",-0.626660391448962,5.97208294888632e-11
"B_PHACTR3",-0.627603855501326,5.49998849871787e-11
"B_AC005899.4",-0.251821103758089,0.0227441900943459
"B_HK2",-0.555841040781266,1.77781542999751e-08
"B_TSHZ1",0.435527998374507,2.31514930803766e-05
"B_LRRC40",0.39491451845739,0.00015628826122952
"B_PIGT",0.469732741416657,3.79087631896742e-06
"B_AC022706.1",-0.601490795608967,5.35383064328798e-10
"B_IGHV3-20",0.450137543387896,1.09030492730863e-05
"B_GIPC1",0.440116231294806,1.83052884482589e-05
"B_TRHDE-AS1",-0.518592639851537,2.12317727638871e-07
"B_AP000919.1",-0.637542673502633,2.17045097708908e-11
"B_TEX261",0.398349111386813,0.000134088440310782
"B_FKBP3",0.41952904285222,5.02462008932205e-05
"B_SLC1A3",-0.405169389844444,9.85303374213965e-05
"B_MYBPC3",-0.385109002515417,0.000238744967906436
"B_MPZL1",-0.462097847957844,5.76358291302406e-06
"B_AL137145.1",-0.781922851285886,9.39948122500948e-20
"B_FGF7P6",-0.388252260451707,0.000208760444108624
"B_AP002472.1",-0.416596607494098,5.7783184086981e-05
"B_HNRNPA1P12",-0.34027389677034,0.00142262978441285
"B_DCAF4L2",-0.545114346917869,3.73980442626659e-08
"B_RASGEF1A",-0.501408510875344,6.10729921198729e-07
"B_TRAV4",-0.287046351893617,0.00840106319710313
"B_ZNF749",0.590528336125509,1.29158908193934e-09
"B_LYARP1",-0.508818003431168,3.89799275259649e-07
"B_TYW1",0.584061112238114,2.16024033490112e-09
"B_DUS1L",0.636513658372976,2.39299825756081e-11
"B_RPL41P1",0.884885478420792,1.67491094588575e-31
"B_GRIK3",0.288202374265923,0.00811672791352743
"B_TNFRSF11A",-0.642887037936681,1.30773335942094e-11
"B_GRM4",-0.31004212393978,0.00406875070758926
"B_CCDC125",-0.892957045981073,6.38916143207623e-33
"B_ADAMTS1",-0.565030166506575,9.04338540737782e-09
"B_YIF1A",0.759652504514075,4.5233172257788e-18
"B_GNAZ",0.623641107918496,7.84351427523922e-11
"B_SDC4",-0.637589882464012,2.16191921226938e-11
"B_FAM96B",0.569486557882829,6.47346052444422e-09
"B_WASHC3",0.310384152576379,0.00402161429367329
"B_BAG2",0.571976965678555,5.38208838233219e-09
"B_SOCS6",-0.354322516260498,0.00083726971834441
"B_VSIG4",-0.239986937892401,0.030876151967612
"B_MTND5P19",-0.475088080686775,2.8215363530999e-06
"B_MAP3K12",0.248331289933326,0.0249525863639579
"B_KAT14",0.670383266682897,8.05049023838815e-13
"B_EDA",-0.327549950369053,0.00224190617062385
"B_CDR1",-0.497913005038118,7.51491830724099e-07
"B_MKNK2",0.36602732177022,0.000526583499650789
"B_CALML4",-0.69296781593572,6.07489044247919e-14
"B_RBMS3",-0.652796167565732,5.06364512245035e-12
"B_CALHM6",0.23514257197353,0.0348808629149348
"B_TMEM120A",-0.373796434178068,0.000383502123749331
"B_HNRNPA1P35",-0.336564090874629,0.00163009257693772
"B_AC114811.2",-0.384136558413908,0.000248865390642372
"B_PLA2G2F",-0.415636488310643,6.04000184417862e-05
"B_COMMD10",0.435210914226137,2.34926737375515e-05
"B_PIGX",-0.80729482089445,6.22612725350479e-22
"B_KIFC2",0.704432337797974,1.46928320274768e-14
"B_TUFT1",-0.78724682023594,3.40270609187025e-20
"B_PKIA",0.430264514179798,3.00335341053242e-05
"B_MTND5P2",-0.482098590141367,1.89311726508985e-06
"B_PKD1P6",0.58911502551128,1.44805530637938e-09
"B_CD37",0.470675141767039,3.59864126182063e-06
"B_RPL18",0.905606302699946,2.20930117826675e-35
"B_EMP3",0.417002317221868,5.66767494263558e-05
"B_GXYLT1",0.224986111673753,0.0446208578708429
"B_AC012414.5",0.263743907252442,0.0164614085332227
"B_ARHGAP20",0.515817915959625,2.52670380118889e-07
"B_RIOK1",0.602964573720731,4.73022206743735e-10
"B_MRPS18A",0.581295611984024,2.67362223947133e-09
"B_EIF4A2",0.473723064869751,3.03911854782782e-06
"B_MCCC1",0.662500612484899,1.8598011020368e-12
"B_RBM20",-0.483820497294662,1.71455006216557e-06
"B_AGMAT",0.639201833369178,1.85180886379481e-11
"B_SNX27",-0.520592396601928,1.86593445912513e-07
"B_STK33",0.486543206739438,1.46694483978968e-06
"B_KCTD16",-0.528878598341222,1.10148787641798e-07
"B_RPL3",0.945472747368812,2.78607734432174e-46
"B_FAM239C",-0.277102949576864,0.0112783316421953
"B_THSD7A",-0.410604566632079,7.67680820773435e-05
"B_NRIR",-0.350347312249378,0.00097402412823335
"B_HNRNPA1P72",-0.534197768850353,7.8391063418673e-08
"B_PRKCZ",0.347998298998169,0.00106516235342944
"B_PCK1",-0.423948798911841,4.07054059992296e-05
"T_MTCO1P12",-0.245873221030194,0.0266021633026738
"T_LYZ",-0.254301275654019,0.0212565176547504
"T_HLA-DQB1",-0.256398292413211,0.0201015009688359
"T_JUN",0.277818331110205,0.0110480774946188
"T_IFI44L",-0.35549678078528,0.000799982688951726
"T_S100A9",-0.280082204091562,0.0103363023363191
"T_HLA-DRB5",-0.544464996175865,3.90413796822018e-08
"T_GZMH",0.263141177671358,0.0167516703622648
"T_FCN1",-0.333700638567463,0.00180526143481582
"T_VCAN",-0.310486301554301,0.00401170292766401
"T_S100A8",-0.304387711439364,0.00489704889665889
"T_GZMB",0.239000151476802,0.0316567384762644
"T_CYBB",-0.464441221236809,5.07868896087616e-06
"T_FCGR3A",-0.225951393342431,0.0436005009955127
"T_FGL2",-0.406630357483787,9.22064434237352e-05
"T_HLA-DRB1",-0.521557007540743,1.7584033229777e-07
"T_NKG7",0.238497042573768,0.0320650402117243
"T_MPEG1",-0.451335220581057,1.02400287114337e-05
"T_IFIT3",-0.417172649398457,5.62103475970944e-05
"T_HLA-DQA1",-0.420001038578898,4.91941998941944e-05
"T_MNDA",-0.396116436848214,0.000148093552093286
"T_CX3CR1",-0.224575904234757,0.0450801420192433
"T_PRF1",0.37111311482014,0.000427819652976347
"T_TNFAIP2",-0.43971616603135,1.86880054013927e-05
"T_IFI30",-0.451814052340323,9.99068631971164e-06
"T_KLRD1",0.31626788517641,0.00330323580356131
"T_CD14",-0.446043374371287,1.35275440808495e-05
"T_SERPINA1",-0.418085864156635,5.38466055851093e-05
"T_ZAP70",0.454173617933724,8.82291285566464e-06
"T_FCRL6",0.226606793236133,0.0429329483886762
"T_LRRK2",-0.461372650577347,5.99912115973698e-06
"T_IL7R",0.655139092779733,3.94677381785182e-12
"T_TYMP",-0.554809235329006,1.9078923375728e-08
"T_SNORA54",0.271284773061961,0.0133307603757456
"T_TRDC",0.382945840583133,0.000261813783766646
"T_CPVL",-0.401077410591583,0.000118866483591964
"T_PTPRCAP",0.247736327739765,0.0253514538688273
"T_IFIT1",-0.463986827342563,5.20845968296089e-06
"T_FGR",-0.365733984850488,0.000532462000140162
"T_HLA-DRA",-0.439905617495487,1.8507174101197e-05
"T_CTSW",0.368093653265617,0.000483874466486371
"T_RSAD2",-0.439652586508071,1.87429017808382e-05
"T_NCF2",-0.512040363707877,3.19404108114735e-07
"T_CD36",-0.445231515359256,1.41039436363055e-05
"T_GOLGA8B",0.492618085459472,1.02600725414404e-06
"T_MS4A6A",-0.498202909081013,7.38514373303347e-07
"T_HCK",-0.46782398941858,4.20911463766481e-06
"T_LRRN3",0.383925647116819,0.000251120205436058
"T_SPOCK2",0.604288874158124,4.24831374057693e-10
"T_IFI27",-0.487960951891314,1.34804860647162e-06
"T_CD300E",-0.496766872823349,8.03562359385762e-07
"T_RPS17",0.265130900861057,0.0158429859165725
"T_FCGR2A",-0.419554236472113,5.01893881137786e-05
"T_FPR1",-0.431194586241025,2.86511560206495e-05
"T_CSF3R",-0.420225591045655,4.86478351995999e-05
"T_COL5A3",0.246873610764078,0.0259312685682487
"T_CST3",-0.438126065624431,2.02748634918692e-05
"T_GZMM",0.334344932961908,0.00176376949351763
"T_ITGAM",-0.341446065384249,0.00136182314811781
"T_PLBD1",-0.398551880202311,0.00013301386096273
"T_ZEB2",-0.296693495110459,0.00624960501069885
"T_HK3",-0.416531045374065,5.7968553019573e-05
"T_OBSCN",0.282804147704897,0.00953660378783379
"T_COL6A2",0.333984301098754,0.00178682163390604
"T_CLEC7A",-0.471315892749081,3.4786758424331e-06
"T_LILRA5",-0.492372305057563,1.04019306329858e-06
"T_ISG15",-0.392422825553867,0.000174347687497192
"T_STAB1",-0.425830889921582,3.719351470819e-05
"T_FAM239A",0.27291369763786,0.0127297724956296
"T_CD68",-0.570696317157332,5.92159328429919e-09
"T_RGS1",0.518258111615657,2.16985898510863e-07
"T_TLR4",-0.437927423556523,2.04862950319735e-05
"T_IFI44",-0.352463909333886,0.000899161655210727
"T_SLC4A10",0.42741906694081,3.45047164699865e-05
"T_CMKLR1",-0.255788029339959,0.0204275838797408
"T_KLRK1",0.528032495731816,1.16291242390549e-07
"T_PLXNB2",-0.497324307793902,7.7663568152185e-07
"T_SLC11A1",-0.484408315705211,1.65594912673351e-06
"T_TRGC1",0.451049291539894,1.03990261613241e-05
"T_TRDV2",0.344435911209603,0.00122044790867882
"T_MEFV",-0.462893688900571,5.52208247519764e-06
"T_DUSP6",-0.505202992587776,4.84979025129416e-07
"T_SIGLEC1",-0.579745627852732,3.01517057219042e-09
"T_S1PR5",0.332317682522059,0.00189498179079408
"T_SYK",-0.486458646825718,1.47457261042077e-06
"T_GZMA",0.432554548146746,2.68376643321224e-05
"T_CD8A",0.460743484483344,6.20690031650046e-06
"T_1-Mar",-0.587563665837099,1.6339258350365e-09
"T_HELZ2",-0.300811284283296,0.00548892664607647
"T_GRN",-0.529866017350149,1.03401930420635e-07
"T_TLR8",-0.470870056703909,3.56173876393891e-06
"T_KRT72",0.322201531306636,0.00269749176669102
"T_SYNE2",0.551195491672796,2.45619827759071e-08
"T_ANO9",0.3920334534796,0.000177215437853802
"T_CD69",0.677666684181485,3.59250653013125e-13
"T_APOBEC3A",-0.481219453178775,1.98724543272116e-06
"T_LRRC25",-0.50165056198475,6.02028013818311e-07
"T_OAS1",-0.491849236132998,1.0741801924951e-06
"T_KLRC1",0.380847965170682,0.000285541540928589
"T_FCGR2C",-0.461176906196217,6.06394197381178e-06
"T_CD6",0.519731453521993,1.97239635954752e-07
"T_IRAK3",-0.525140199127712,1.39360939055442e-07
"T_LYN",-0.431692271035384,2.79652257777722e-05
"T_ETS1",0.652775760110616,5.06837693285199e-12
"T_ITK",0.662097046011665,1.94379344542571e-12
"T_TCF7",0.419952895962167,4.92975974781074e-05
"T_LILRB1",-0.373449394034113,0.000389061581258995
"T_CMPK2",-0.405604405961223,9.66175813677323e-05
"T_TYROBP",-0.485028098470816,1.60002946267863e-06
"T_CSF1R",-0.524144559141298,1.48866069643503e-07
"T_CD8B",0.505558996309644,4.74556462444073e-07
"T_TTN",0.504208361022989,5.14650911874302e-07
"T_SLC7A7",-0.470561245148219,3.62129002380492e-06
"T_IFITM3",-0.525724985795269,1.34474594561758e-07
"T_PLXDC2",-0.488525334041736,1.30508700954823e-06
"T_RASSF4",-0.401600907922388,0.000116004306315468
"T_SULF2",-0.501383933096097,6.1139607997408e-07
"T_CD7",0.317411230070709,0.00317886986197373
"T_GZMK",0.536060275654586,6.90775696918333e-08
"T_CD93",-0.513580228457174,2.9016669737134e-07
"T_MATK",0.282093898465041,0.00974160497731264
"T_TRGC2",0.361641580680956,0.000628339613157437
"T_LILRB2",-0.516623499941307,2.40581795525182e-07
"T_ALDH2",-0.424869013118364,3.8966071937086e-05
"T_TGFBI",-0.530887930149743,9.70588793670417e-08
"T_MS4A7",-0.572013530408002,5.36822951979007e-09
"T_KLRB1",0.686853805195767,1.26156028356779e-13
"T_RPS26",0.273844286175386,0.0123868285899247
"T_TBX21",0.274930808056024,0.0120070792343397
"T_HSPA1B",-0.279763750360196,0.0104355380656126
"T_MEGF6",0.227386233972285,0.0421231780272685
"T_RORA",0.565732628735942,8.60728029758558e-09
"T_FGD2",-0.638153468668455,2.04266242117065e-11
