"","MM.darkturquoise","padj.MM.darkturquoise"
"T_RASGRF2",-0.709385442114638,1.00113215077875e-14
"T_NOSIP",-0.26557703060242,0.0163302295765999
"T_TKT",0.4171101729673,6.06550147206804e-05
"T_DUSP5",0.300112434086374,0.00581719337950764
"T_CXCL8",0.338743390297874,0.0015554789005594
"T_C15orf39",0.363325850370185,0.000612601017439205
"T_FCGR1B",0.574899631895626,4.46478100365677e-09
"T_SNORA28",-0.309749936598041,0.00426108016087019
"T_RORC",-0.457705118094298,7.9987443927195e-06
"T_CXCR4",-0.363318756629246,0.000612695562163911
"T_CLEC4D",0.563278165723404,1.06069974241089e-08
"T_NPIPA7",-0.253379475971966,0.0227586497685972
"T_TRAPPC5",0.239286054640577,0.0328047398256324
"T_PLA2G6",-0.271585648368158,0.0137588620030635
"T_RHBDF2",0.274890432404936,0.0125243955227
"T_ANKRD55",-0.325638326852098,0.00248915044789695
"T_MVP",0.237644914366587,0.0341385134692526
"T_GOLGA8A",-0.456600872202449,8.47359040127701e-06
"T_PRKCQ",-0.558869491380258,1.46544449159481e-08
"T_LINC00402",-0.553398035028004,2.18264060552294e-08
"T_C12orf75",-0.326646681859815,0.00240090334054066
"T_RNF157",-0.562635304276262,1.11228269406654e-08
"T_CLEC4A",0.598769277697026,6.77094654859262e-10
"T_NLRP3",0.539105820285919,5.86847649129647e-08
"T_GCNT4",-0.647883878289999,9.12502718139474e-12
"T_SNORD116-16",-0.293561820551836,0.00716142730096282
"T_GAB2",0.667542307540889,1.28789676238282e-12
"T_DSE",0.414284209453313,6.91355510889378e-05
"T_SAMD4A",0.612380709636281,2.19336791445037e-10
"T_EPHX2",-0.652117015282835,6.10307541185731e-12
"T_PADI4",0.499441090051077,7.44383250931961e-07
"T_RPL22P1",-0.307295669886664,0.00461874104006886
"T_CXCR3",-0.268686106766102,0.0149541765651802
"T_IFNGR2",0.524576161261885,1.54140173669426e-07
"T_SNPH",-0.410230742537779,8.323837654791e-05
"T_SLC15A3",0.584021112270626,2.19577867033168e-09
"T_ARAP1",0.298853963186798,0.00605192008538651
"T_USP53",-0.368304392746033,0.000503356017256064
"T_GRK3",0.586878301391609,1.75476391756408e-09
"T_TMIGD2",-0.400890329600684,0.00012678790214598
"T_PRKCQ-AS1",-0.657506772906093,3.54371525940545e-12
"T_MTMR11",0.66863636629374,1.15667368098832e-12
"T_TXK",-0.613041432222625,2.08112911761127e-10
"T_UNC93B1",0.607103523730844,3.40896466455065e-10
"T_NCALD",-0.451163637758459,1.1298612876332e-05
"T_MT-ND4",-0.411349400277316,7.90308650889425e-05
"T_TCN2",0.518429700203237,2.28135362960609e-07
"T_ABCB1",-0.624504805000972,7.77659307915629e-11
"T_FCAR",0.527415817570829,1.2787244287784e-07
"T_TSPAN18",-0.49387516130238,1.0413345312954e-06
"T_ITGB2",0.344909138869429,0.00123841581671027
"T_CLCN7",0.248950444318145,0.0255943550207516
"T_SCART1",-0.249838589925502,0.0249886724909179
"T_PPP2R2B",-0.390414765563525,0.000201136508890488
"T_FCGR2B",0.463781932135006,5.76529465907819e-06
"T_SNORA3B",-0.290795959226976,0.00778866946442337
"T_IFNG-AS1",-0.350649965111387,0.00100154464428722
"T_SYNGR2",0.353726370173788,0.000890177104828865
"T_ABI3",0.349576216078707,0.00104265102144865
"T_PLAUR",0.598975749007329,6.65162229280461e-10
"T_TSHZ2",-0.52985276103715,1.09026072589697e-07
"T_PNMA3",-0.28563794112877,0.00912260346995418
"T_CTNNA1",0.491290838474951,1.21166840302245e-06
"T_PITPNM2",-0.392820366442297,0.000181273933730251
"T_HSH2D",0.825448252185021,1.15465695904611e-23
"T_BCKDHA",0.265722260243922,0.0162661082931458
"T_DOK2",0.327395662334517,0.00233786032216462
"T_IFI35",0.695906368254491,5.53977689529571e-14
"T_AC010655.4",-0.229510266313143,0.0416105324176792
"T_DSEL",-0.605756310793713,3.80169182806058e-10
"T_STAT4",-0.569377736645362,6.75200317620618e-09
"T_GPRASP1",-0.604434774823617,4.23814326408831e-10
"T_FURIN",0.289499664134972,0.00810956167563092
"T_ACAP1",-0.23840863411276,0.0335311356276911
"T_SH2D2A",-0.364479961137787,0.000586032567827354
"T_ITPRIPL2",0.583359008440795,2.31252717940186e-09
"T_NCAM1",-0.283330930894121,0.00976931287471347
"T_EPHB2",0.66467644271871,1.72668547266179e-12
"T_ACPP",0.569865641283714,6.50069488837478e-09
"T_NOP53",-0.235740434501119,0.0358023866389012
"T_ETV7",0.615792127521429,1.64058730831992e-10
"T_SPATS2L",0.925684604598507,3.67762414197459e-40
"T_CTSH",0.552443691840094,2.34005244911074e-08
"T_JAKMIP2",-0.26771305705237,0.0153725826411607
"T_ENO2",-0.522287953974865,1.78259319061028e-07
"T_RARA",0.427778066558873,3.65207036709249e-05
"T_TESPA1",-0.587019515987645,1.73934271221058e-09
"T_JDP2",0.554420479201069,2.0281233982095e-08
"T_DOK3",0.556104571929069,1.79318887030666e-08
"T_RELT",0.491606011295985,1.19149595051116e-06
"T_G6PD",0.284394797913881,0.00946601718428343
"T_PGAP1",0.572478830473521,5.36704073745542e-09
"T_LY9",-0.656302154894724,4.00953552025438e-12
"T_NUCB1",0.254869701197809,0.0218473236650307
"T_CXCR5",-0.38032894866838,0.000308145053086308
"T_DSC1",-0.49263782567764,1.11910418129872e-06
"T_TEDC1",0.249118306993735,0.0254821083198537
"T_PLD3",0.291347725291079,0.00766521647540191
"T_SNORA33",-0.321641738891079,0.0028656046121992
"T_SOX13",-0.259151073222104,0.0194910452456603
"T_CCR6",-0.499661486438366,7.34571765002536e-07
"T_SCARNA6",-0.428883458534309,3.45762914402468e-05
"T_DDX11L2",-0.271966165914967,0.013617467471573
"T_GATA3",-0.363122346427205,0.000617385730610872
"T_SHKBP1",0.26122330902436,0.0184135642802558
"T_KIF21B",-0.239611588377156,0.0325373814283256
"T_HLA-DMA",0.597721960515076,7.39886063392484e-10
"T_RASGRP4",0.591254124781547,1.24886730851184e-09
"T_FAM225A",0.691130754509949,9.58947225916097e-14
"T_OGFR",0.319334678215161,0.00309488405442804
"T_SRGN",0.475900742934484,2.95060269252016e-06
"T_CDC25B",-0.363439682867607,0.000610497856337645
"T_TRIQK",0.426148225639025,3.94677412909112e-05
"T_TRGV10",-0.363260180389764,0.000613886106053306
"T_LINC02432",0.626170044074757,6.73752903631672e-11
"T_MT-ND5",-0.288134910691847,0.00845977392633636
"T_ST6GALNAC1",-0.23424770546241,0.0371249556933904
"T_ATP8B4",0.554181363032919,2.05964560648786e-08
"T_NFKBIA",0.279048726253252,0.0110718757575235
"T_SNORD46",-0.313124245481324,0.0038118985129287
"T_GPBAR1",0.577569808732224,3.6538350092618e-09
"T_LINC00987",-0.297070158480404,0.00640734940739526
"T_TSPYL2",-0.522898062840357,1.71649122032331e-07
"T_NFIL3",0.453504714951545,9.96779089824069e-06
"T_IL1RN",0.672369619836571,7.89967716929206e-13
"T_PLA2G7",0.601913523879838,5.22581605181453e-10
"T_SKAP2",0.404849121573961,0.00010627786306903
"T_BLVRB",0.516391883094505,2.60175773806369e-07
"T_KIAA1324L",-0.379382756844101,0.00032060958852311
"T_NEAT1",0.378909993259259,0.000326878250348186
"T_HERC5",0.914902122368152,1.54196721472932e-37
"T_PCED1B-AS1",-0.621644589809725,9.86172933006321e-11
"T_GFI1",-0.405844161975307,0.000101639907765017
"T_GCA",0.630949184581029,4.36586027683842e-11
"T_TTYH3",0.390667942677547,0.000199072226548676
"T_FAM129B",0.471132722478638,3.85957930671067e-06
"T_LATS2",0.260296434631406,0.0188891283089123
"T_UBE2D1",0.549523241250955,2.87909430571534e-08
"T_ARRDC4",0.416081550556106,6.36177877548759e-05
"T_SNORA74A",-0.323259729289287,0.00270804428148673
"T_RHOG",0.311118784665133,0.00407265728454222
"T_NID1",0.579108336139123,3.24980189067603e-09
"T_AL121839.2",-0.399319416821659,0.00013592997736344
"T_PTGDR2",0.233524665286417,0.0377710266657326
"T_DTX1",-0.343377767103105,0.00130960377788861
"T_LDLRAP1",-0.519359425624479,2.14682058336624e-07
"T_RNF130",0.404294613592295,0.000109046517601636
"T_NCR3",-0.440410699288835,1.94340283708543e-05
"T_GPX1",0.441247328189345,1.86693617831271e-05
"T_GLUL",0.443991025955256,1.62519110787407e-05
"T_COL6A1",-0.485579610908919,1.69213874401865e-06
"T_PTCH1",-0.430819717829728,3.14826675350046e-05
"T_IL1B",0.49287891170763,1.10377487772239e-06
"T_CACHD1",-0.340089750637548,0.00148110830624329
"T_SRP9P1",-0.292849401747373,0.00732168836111124
"T_PTGDR",-0.417199997339414,6.04205546733217e-05
"T_TNFAIP8L2",0.247863139066272,0.0263246687732626
"T_SLA2",-0.505437782884701,5.1486207158181e-07
"T_GOLGA7B",-0.368091381678919,0.000507563533923513
"T_SCARNA8",-0.227058955689869,0.0441287310210927
"T_SLC2A6",0.507311725099192,4.57678826011193e-07
"T_ZFP91-CNTF",-0.337548138104589,0.00162644977161316
"T_SCPEP1",0.468388520576761,4.49310064330682e-06
"T_MYO1G",0.29923849848377,0.00597816334932894
"T_LGALS3",0.493650848694658,1.05466856585447e-06
"T_PLEKHG5",-0.318613573471104,0.00317274533326869
"T_PTGIR",0.36409343658933,0.000595156665678422
"T_NBL1",-0.230081008629951,0.0410462139859872
"T_ACSL6",-0.525889754900919,1.41305146960342e-07
"T_SNORD8",-0.300800563891868,0.00569520482412677
"T_CD180",0.493735867725541,1.05031786596416e-06
"T_CAPN1",0.239520380487877,0.0326114603483468
"T_UBXN11",0.37161379803789,0.000441035855563528
"T_CLMN",0.539905415656641,5.5665654823935e-08
"T_PIK3IP1",-0.6003591383316,5.92265800169904e-10
"T_LMTK3",-0.316084082404719,0.00345411761370398
"T_APLP2",0.518899318710268,2.21170161057085e-07
"T_AC243960.1",-0.54943777737917,2.89725904733948e-08
"T_ABCA1",0.632608083650174,3.76212079969369e-11
"T_HSPG2",-0.30337373538151,0.00524524557278716
"T_SLC22A23",-0.429953200420417,3.28323197573059e-05
"T_TRIB2",-0.560970559343048,1.25939885961425e-08
"T_SPTBN1",-0.551030969958305,2.58698407260019e-08
"T_GAPDH",0.334137548207149,0.00183699852025586
"T_NINJ1",0.352722024208749,0.000924794958951162
"T_FAM157B",0.283664090217098,0.00967305725239972
"T_S100A11",0.405851255246113,0.000101639907765017
"T_METTL7A",0.486427310921138,1.61139787870697e-06
"T_TRPM2",0.459474800062045,7.28281033150382e-06
"T_ALS2CL",-0.304413200809128,0.00507013175777726
"T_SIRPB1",0.465281187472874,5.31818111221521e-06
"T_NHSL2",0.331628747532722,0.00201207467642889
"T_CORO7-PAM16",0.267423375373733,0.0154874070486917
"T_CSF2RA",0.556152487854051,1.78966507703598e-08
"T_CD151",0.399327654530297,0.000135923170668888
"T_LRRK1",0.588220597481357,1.57691670661854e-09
"T_PYCARD",0.498353423417553,7.95783777916733e-07
"T_IMPDH1",0.316503343393408,0.00340550518386208
"T_PTGS2",0.545242231999018,3.87424643452458e-08
"T_ADGRL1",-0.285775037748116,0.00908509716217472
"T_SLC16A10",-0.590035667226946,1.37233158943002e-09
"T_SCARNA17",-0.262538096524199,0.0177494938185212
"T_SNORD17",-0.236784683528829,0.0348729324693763
"T_JAKMIP1",-0.312297565556288,0.00391648695825004
"T_SERPING1",0.665149546130126,1.6541104935019e-12
"T_EDAR",-0.675571446667583,5.56196474614144e-13
"T_RAB34",0.363381238467394,0.000611588213433808
"T_CDC42EP2",0.541799715001025,4.89488304193109e-08
"T_GNA15",0.6218433198871,9.74103541833541e-11
"T_RGPD1",-0.299917570889771,0.00585432671935357
"T_RAB27B",-0.282948523105305,0.00988362455534747
"T_LPAR6",0.279396807837134,0.0109615455892879
"T_SLC27A3",0.385455317704065,0.000248980656087706
"T_ALDOA",0.293584580834068,0.00715752122583507
"T_C3AR1",0.593383434890277,1.05554154119371e-09
"T_PLXDC1",-0.713391938322093,5.90052969939975e-15
"T_AC092683.1",-0.481438907252047,2.14958702964076e-06
"T_NUGGC",-0.261693235827244,0.0181749437708561
"T_CMIP",0.235429912986761,0.036085173055384
"T_SLX1B",0.289164603106687,0.00819630150952162
"T_SCARNA3",-0.263042214195702,0.0175099949759394
"T_ASGR2",0.614215489061634,1.87435578296307e-10
"T_SRC",0.495788756218842,9.2879131974082e-07
"T_KIAA0930",0.47025548984218,4.04247044217933e-06
"T_CELSR1",-0.310276227912265,0.00419074741809659
"T_ACSL1",0.593423480360377,1.05240578531541e-09
"T_MIDN",0.283444140501605,0.00973606841498747
"T_PLEKHO2",0.456158695511802,8.65691371063502e-06
"T_VSIR",0.299337920372036,0.00596095142723899
"T_TRIO",0.427160211285913,3.76235838386032e-05
"T_SNORA1",-0.231080203659102,0.0400509712546821
"T_SNORA22",-0.265871368873827,0.0161943444846891
"T_SYNGAP1",-0.343149227197186,0.00132072875014289
"T_DENND3",0.501038793868997,6.76984391519266e-07
"T_HPCAL4",-0.515909766056834,2.68500773848502e-07
"T_PCED1B",-0.488287541749775,1.44811102381694e-06
"T_SIGLEC5",0.597186651496571,7.72539531903143e-10
"T_GRINA",0.375746419548659,0.000372940440951429
"T_LAMP3",0.555745679990818,1.84229188040658e-08
"T_MARCO",0.571870600737051,5.61790324194666e-09
"T_MTUS1",-0.365171678091264,0.000570503500085921
"T_MLC1",0.23798042245133,0.0338558950129412
"T_CARMIL3",0.287748012761716,0.00855567632275295
"T_GSN",0.648908310216286,8.4071625490677e-12
"T_H1F0",0.526972391252605,1.31512310281625e-07
"T_CPED1",0.625954082432432,6.87391706852566e-11
"T_FFAR2",0.627263364555488,6.11765414283988e-11
"T_SNHG14",-0.54778293534091,3.25739986994131e-08
"T_ANXA2",0.568154113045798,7.40073152336464e-09
"T_RHOC",0.232838905455439,0.0384109408765264
"T_PARP9",0.904303363838984,3.37767792558983e-35
"T_TREX1",0.537028045049599,6.76399236551953e-08
"T_SAMD9L",0.807649373496482,7.19252724331933e-22
"T_SMIM25",0.564823049522739,9.47226915625731e-09
"T_RNF31",0.270318421281861,0.0142686844069065
"T_NRROS",0.42572957340906,4.02746513268875e-05
"T_B4GALNT3",-0.321726413333673,0.00285755369490666
"T_LEF1-AS1",-0.596851976361026,7.93453062840772e-10
"T_TMTC1",0.696911503617988,4.9157943363563e-14
"T_PLEKHG4",-0.297071455229704,0.00640734940739526
"T_AGRN",0.697577455510742,4.55038687504437e-14
"T_AEBP1",-0.356473557685573,0.000801272452496768
"T_DHRS3",-0.495045265310244,9.69614550578678e-07
"T_ST8SIA1",-0.404516478433783,0.000108008719535449
"T_ATAD3A",0.230140621982761,0.0410025820829832
"T_ANKRD50",0.524360983578436,1.5628549193531e-07
"T_CD40LG",-0.661606545103003,2.35460579209436e-12
"T_SKAP1",-0.624546744422597,7.75916423039402e-11
"T_TCF4",0.604111724154473,4.3499858600442e-10
"T_CARNS1",-0.381783625530738,0.000289789055163211
"T_AC146944.2",0.406962739622233,9.66101915451391e-05
"T_GPAT2",-0.281431777660275,0.0103331075394823
"T_IL18R1",-0.529033746510018,1.15017705437069e-07
"T_LMNA",0.349921038223648,0.00102958709256138
"T_TJP3",-0.418016230296827,5.8223919781203e-05
"T_NOTCH1",0.222899876234213,0.0487575179931261
"T_PLXNA1",-0.305242257835503,0.00493003686324785
"T_S100A4",0.419903478103037,5.31649203618896e-05
"T_ZEB1",-0.579228543866784,3.22357083318985e-09
"T_FBXO6",0.626828326987873,6.37048354642244e-11
"T_GPRIN3",-0.337302026801381,0.00164114774465677
"T_HIST2H2AB",0.221911042249624,0.0498915330653575
"T_AL136295.5",0.415553844020124,6.51695401665182e-05
"T_C9orf72",0.55325753214296,2.20318191944819e-08
"T_RBP7",0.63867632761636,2.15249971950175e-11
"T_TPD52",-0.320947891142357,0.00293409482180966
"T_TLR6",0.49440476425879,1.00825472516711e-06
"T_RAP2A",0.246205139142095,0.0274874396744652
"T_ISYNA1",-0.278965195403698,0.0111004047524502
"T_RAB3D",0.450013123721314,1.19963367841793e-05
"T_AC020916.1",0.446059806189357,1.46744420238079e-05
"T_SIDT2",0.368486072318673,0.000499872309366064
"T_IGF1R",-0.349060530214773,0.0010629192910823
"T_PRKCD",0.535869226018861,7.30946309087899e-08
"T_CYC1",0.244713702519615,0.0285825550358829
"T_KMO",0.665158396926658,1.6541104935019e-12
"T_ATF3",0.575532789510926,4.25478895184555e-09
"T_INSR",0.349862905523625,0.00103178235690537
"T_TPM2",-0.399894469539726,0.00013257777760932
"T_SLC4A4",-0.348439184797821,0.00108736466883532
"T_PGD",0.444786952025647,1.562155075632e-05
"T_CPAMD8",0.226704031365537,0.0444906251673841
"T_PPP1CA",0.223387488245322,0.0482096324441628
"T_PTPN13",-0.239467830058234,0.0326533244207082
"T_SNN",0.450089567102019,1.19465852400773e-05
"T_SLC9A7P1",0.590875132043995,1.28226389321859e-09
"T_BTG1P1",-0.29273211442162,0.0073490338357199
"T_NT5E",-0.411596018342493,7.81353852110545e-05
"T_RNF217",0.428714114796762,3.48491257827675e-05
"T_KLF12",-0.492625160241142,1.1197093423446e-06
"T_STXBP2",0.326637168319879,0.00240146560405541
"T_GBP1",0.655036701806938,4.52296700922878e-12
"T_NPEPL1",0.244445151167654,0.0287837036532334
"T_CALHM2",0.317274196104382,0.00332145342379421
"T_RGMB",-0.230052288151152,0.0410695177641947
"T_MYD88",0.515196445920486,2.80718324817691e-07
"T_CNTNAP1",-0.254566263144026,0.0220301199010164
"T_ADAM8",0.313990255836059,0.00370445058537583
"T_PASK",-0.295879407619463,0.00665616986966725
"T_ATP6V0D1",0.457368295564457,8.14306251725449e-06
"T_TRBV30",-0.426049326270438,3.96519138671427e-05
"T_AL662899.2",-0.289848289881081,0.00802196019775846
"T_FAM169A",-0.506533783374448,4.80201976794636e-07
"T_VEGFA",0.605964742287933,3.73853696154136e-10
"T_FLII",0.236460859349243,0.0351546900936578
"T_KIF21A",-0.482916479423066,1.97749233235712e-06
"T_ZMIZ1",0.337031053250705,0.00165692776111363
"T_FAM84B",-0.502910210465834,6.03193820678105e-07
"T_CDK5R1",-0.242027281396227,0.0306373529447448
"T_SLC25A20",0.281241478397231,0.010392101623622
"T_MIR22HG",0.547250614018263,3.37260236895013e-08
"T_S1PR3",0.578387622593462,3.42559000309464e-09
"T_NAGA",0.536779497494933,6.8785826649067e-08
"T_SLC22A15",0.40749868152511,9.43284677970002e-05
"T_LYL1",0.467136455751685,4.80373016570637e-06
"T_SUSD1",0.516681130393568,2.55596408804449e-07
"T_ARPC1B",0.336967643641383,0.00166043746263346
"T_ASAH1",0.439688249868793,2.01693659148194e-05
"T_NAMPTP1",0.300285846874941,0.00578602481822928
"T_NPC2",0.539638240457406,5.65570165808776e-08
"T_ZBTB7B",0.353980155629255,0.000881481432955991
"T_PCBP4",-0.284909443216161,0.00932340465993004
"T_MT-ND4L",-0.359090994909134,0.000724055878852855
"T_CNR2",-0.352057728103607,0.000948984257218573
"T_H3F3A",0.445900513635952,1.4792848937158e-05
"T_CCND2",-0.497091224139688,8.58175584373963e-07
"T_HAVCR2",0.593714462098703,1.02735791082344e-09
"T_RPL21P75",-0.316073021932681,0.00345509632852734
"T_CTSL",0.382197736629425,0.000284580469709438
"T_DSC2",0.631864117687825,4.01291474537721e-11
"T_HK2",0.485226064884345,1.72806655089229e-06
"T_TDRD9",0.337262912441345,0.0016428100358721
"T_FZD1",0.58305052235752,2.36483009617069e-09
"T_GCSAM",-0.591402473540396,1.23546423964396e-09
"T_MT-ATP8",-0.318172630818896,0.00322179730200115
"T_LINC00565",-0.281321266487278,0.0103683917591559
"T_TRBV29-1",-0.583608591010831,2.26901065348783e-09
"T_RBM38",-0.232133889827429,0.039063950971907
"T_PTPRM",-0.258893864894672,0.0196287822193756
"T_SNHG12",-0.473181476295747,3.43789865562611e-06
"T_PARP15",-0.417163285811078,6.05120331834739e-05
"T_EREG",0.694866180748647,6.23332824519065e-14
"T_RUNX2",-0.22873011709519,0.0424056441301544
"T_MS4A4A",0.591071426755032,1.26803650206245e-09
"T_TPP1",0.259065462922805,0.0195330616948534
"T_P2RY10",-0.514759955434894,2.8851368798536e-07
"T_MT-ATP6",-0.4097012376293,8.52517131775372e-05
"T_CACNA1H",-0.258193688300784,0.0199908193239486
"T_YBX3",0.508155124905301,4.35598003352978e-07
"T_EVI5",0.630903358894047,4.37709041272341e-11
"T_LINC01871",-0.325640254955237,0.00248915044789695
"T_SESN1",-0.507476198057258,4.53106593402439e-07
"T_COX8A",0.292912140449705,0.00730901786509579
"T_MT-CO2",-0.363305721104184,0.00061285765759827
"T_ZNF507",-0.492971541684727,1.09803809682293e-06
"T_SAMD12",-0.31523215132782,0.0035558846026659
"T_PTGS1",0.570083255607258,6.40632942022605e-09
"T_CXorf21",0.636801732889868,2.58204584208662e-11
"T_PPP4C",0.280861584361378,0.0105024218000084
"T_AGTRAP",0.461122146714888,6.66162513856111e-06
"T_EGR1",0.426735556880346,3.8368732509122e-05
"T_ST14",0.58495708350741,2.04351933633951e-09
"T_IGHV1OR15-1",-0.238380398728876,0.0335477537047548
"T_TIMP1",0.422496502519832,4.70496099978016e-05
"T_FAM83G",-0.280045473461653,0.0107556482550397
"T_RUFY4",0.711426403349564,7.62534124083974e-15
"T_TBC1D4",-0.462118461448544,6.31801767527354e-06
"T_HKDC1",-0.449006808257449,1.26386504674997e-05
"T_ITPK1",0.461165143217326,6.64624191637599e-06
"T_SLC7A8",-0.234273815972915,0.0371029337333887
"T_KCNJ2",0.576418058062341,3.97625961090455e-09
"T_C1QA",0.5900293921282,1.37233158943002e-09
"T_SIRPG",-0.590385335167467,1.33420863718462e-09
"T_OXNAD1",-0.648505645350349,8.70257399105378e-12
"T_LSP1",0.268822583912466,0.0148966371548627
"T_LINC01550",-0.604280143859794,4.29748176632149e-10
"T_TFEB",0.373534641699174,0.000407558617316567
"T_RPS6KA4",0.366028043948442,0.000551277318816104
"T_TRBV5-1",-0.537095680804803,6.73757381870084e-08
"T_JAK2",0.717560851170738,3.38187304110618e-15
"T_GPR162",0.57030501233387,6.30096616282465e-09
"T_NMT2",-0.630273699505961,4.61762061691491e-11
"T_TAS2R43",-0.23786310830748,0.0339606901330284
"T_PFKFB4",0.563544841841402,1.04013396922482e-08
"T_KIR2DS4",-0.232096387122359,0.0390927488966505
"T_ZSCAN18",-0.585829312567019,1.90402876528343e-09
