"","MM.darkgrey","padj.MM.darkgrey"
"T_OTOF",0.328986197626984,0.00339877970072849
"T_FAM102A",-0.538944693909808,1.90584636312118e-07
"T_RPL8",-0.508214836540414,1.17150656499856e-06
"T_HSPE1-MOB4",-0.274107825103861,0.0173252322962843
"T_OASL",0.244160323209494,0.0367503897044544
"T_NLRC3",-0.390836671992214,0.000353356974840894
"T_ALDH1A1",0.277153724222929,0.0159703679776827
"T_MEF2C",0.358536847047946,0.00122595340872843
"T_SH3TC1",-0.261354987097163,0.0241100100754506
"T_LAT",-0.596959494164006,3.28146100721145e-09
"T_LGALS2",0.313999048649068,0.00546512468618294
"T_FPR2",0.24990907048444,0.032043174883262
"T_ABCA7",-0.579262461849064,1.22903552624828e-08
"T_PVRIG",-0.63451720760484,1.46883725453011e-10
"T_TMEM259",-0.511309576843983,9.83349801583623e-07
"T_CD96",-0.235128896210218,0.0453789860506094
"T_MAFB",0.322550601160435,0.00419023703261764
"T_CLUHP3",-0.493738421593189,2.66640470765564e-06
"T_CD3D",-0.410689990294822,0.000154027139898621
"T_MIF",-0.521139100906393,5.56774108505955e-07
"T_SNORA74B",-0.627715067448409,2.63063616705823e-10
"T_RAC2",-0.480248067940691,5.48121672163039e-06
"T_ADORA2A",-0.639496523786832,9.34810817510108e-11
"T_TBC1D10C",-0.593767089307253,4.167757522104e-09
"T_POC1B-GALNT4",0.394096822894996,0.000308804277397074
"T_CRIP2",-0.614088155491211,8.397819197398e-10
"T_RHPN1",-0.635121074385364,1.39306487802671e-10
"T_AC008758.1",0.28443114467578,0.0131139375340304
"T_RNPEPL1",-0.427327334083884,7.35409920840122e-05
"T_CORO7",-0.462686817061326,1.34915993320504e-05
"T_CD300LF",0.280304804214298,0.0147055493982861
"T_CD33",0.265660023406116,0.0216135706795815
"T_LMO2",0.341752407988686,0.00222479928581036
"T_IGLV2-14",-0.28038086089027,0.0146803406334569
"T_RAB43",-0.484367054451924,4.3942557146816e-06
"T_CXCR6",-0.280908132868002,0.0144803346879876
"T_UPK3BL1",-0.507551191109445,1.21997011741478e-06
"T_P2RY13",0.251519466696587,0.030844771536686
"T_AL360012.1",-0.272415470275822,0.0181520324663155
"T_MYOF",0.310846516941439,0.00603014028149163
"T_LTBP3",-0.60574493486178,1.67593777020546e-09
"T_S1PR1",-0.315300908724979,0.00524371270952684
"T_INF2",-0.394148987142186,0.000308319177401797
"T_TNFSF13",0.301033769498769,0.008130291866177
"T_TICAM2",0.292671086184633,0.0103647526017737
"T_TMEM8A",-0.401116110752651,0.000232028753376504
"T_SBNO2",-0.387326156640656,0.000406454095107594
"T_IGSF6",0.280758804803166,0.0145338083960298
"T_GSDMD",-0.448488668232805,2.75786247918209e-05
"T_SIPA1",-0.506649366336804,1.27920671130268e-06
"T_DMXL2",0.380305256553181,0.000534161891419666
"T_ABHD17A",-0.514797470661926,8.10739011560907e-07
"T_LRCH4",-0.521117740154169,5.56774108505955e-07
"T_PSTPIP1",-0.444936124753306,3.25813104940825e-05
"T_AS3MT",0.360136472646584,0.00115574719673856
"T_CXCL10",0.318268639329816,0.00479170502613194
"T_SNORD97",0.2820714964074,0.0139975785191385
"T_LINC02273",-0.514935461623422,8.03657407492945e-07
"T_SNORA23",-0.3129694719005,0.00564560195743863
"T_ATP8B2",-0.536891373000147,2.15884773586725e-07
"T_CES1",0.27449071057145,0.0171497211740757
"T_EOMES",-0.241754356590512,0.0388978011329734
"T_CIC",-0.419187831062347,0.000105721104022473
"T_IL2RB",-0.478186534710261,6.12992239658464e-06
"T_GNB4",0.37951169489646,0.000550245520827487
"T_SNORA52",-0.602717800054515,2.08889313934311e-09
"T_SNORA70",-0.357463357950656,0.00127281992838139
"T_RASAL3",-0.565986272099804,3.20595797845036e-08
"T_CD2",-0.271592222786754,0.0185701780700347
"T_CYP1B1",0.284124398208232,0.0132312122850534
"T_TMC6",-0.596864090717925,3.28149688912896e-09
"T_FCMR",-0.526528125176029,4.06379867624737e-07
"T_BORCS7-ASMT",-0.388956834944361,0.000380698930592793
"T_VNN1",0.286136148967389,0.0124940612941439
"T_SIGLEC14",0.233651139841213,0.0468871710163541
"T_TSPO",-0.328969175377632,0.00340019108740068
"T_SNORD13",-0.23199691526438,0.048631302066373
"T_UNC13D",-0.480019281985207,5.55020876367211e-06
"T_RIN3",-0.232471407704606,0.0481300183575393
"T_SGK1",0.293077039504885,0.0102507974051177
"T_RHOT2",-0.528398631008219,3.62267497321953e-07
"T_SGMS2",0.338661744190658,0.00246670079601079
"T_IFITM1",-0.327814374465367,0.00353179212132015
"T_BAIAP3",-0.473648899930447,7.75407584389183e-06
"T_ARHGEF10L",0.233720957556627,0.0468197218268015
"T_KCNE3",0.265258376412146,0.0218255887987965
"T_SNORA10",-0.50911261016565,1.11752709391318e-06
"T_SLC31A2",0.316557986042083,0.00505504600219633
"T_DCHS1",-0.609023478839329,1.28792042074989e-09
"T_AC034102.2",-0.292249231283581,0.0104966205491996
"T_KMT2D",-0.237460255615805,0.0429409498637028
"T_RPS9",-0.468897239925336,9.89005041191992e-06
"T_IGSF9B",-0.393118543609329,0.000321858670797789
"T_LPCAT2",0.330220980771299,0.00326539573076947
"T_ATP2A3",-0.577013618796429,1.44167987549172e-08
"T_TBC1D9",0.342942680837231,0.00213860984261616
"T_LAT2",0.245093383875334,0.0359384794060623
"T_DDIT4",-0.285733169556483,0.0126432869744908
"T_FGD4",0.333968679053787,0.00288357623079271
"T_FKBP8",-0.451432293265123,2.38794660171626e-05
"T_LENG8",-0.452780113751577,2.22682326054599e-05
"T_AC009041.2",-0.481941714414735,5.00124215603619e-06
"T_CD302",0.487581601443178,3.71567348478718e-06
"T_TLR7",0.358142293775232,0.00124344405481064
"T_TNFRSF4",-0.471092154170331,8.82093714101374e-06
"T_PMAIP1",0.411151093279413,0.000151321124822983
"T_CD300LB",0.297868749642371,0.00891695135359771
"T_TMEM170B",0.537302982311162,2.12226231314005e-07
"T_DGKZ",-0.542137223952096,1.56597005891872e-07
"T_PNPLA2",-0.445663007500651,3.147472214765e-05
"T_TNFRSF25",-0.570231361764065,2.39593539987474e-08
"T_ZNF831",-0.371654242741158,0.000752023172196082
"T_PFKL",-0.490823579026137,3.125485138313e-06
"T_SCIMP",0.242843212004192,0.0379008671474695
"T_MYCL",0.27674816094158,0.0161352400819123
"T_LINC02384",0.302759647520656,0.00772013976287283
"T_LTBR",0.257977786315589,0.0262623856331957
"T_XAF1",0.470070660689511,9.29760129129912e-06
"T_RASGRP2",-0.600767731603103,2.43867538980076e-09
"T_HIP1R",-0.542877481809558,1.48787257652542e-07
"T_GSTM3",-0.300587559453491,0.0082296536948277
"T_POLRMT",-0.56804179325747,2.77381636987257e-08
"T_ARHGDIA",-0.358786205225573,0.00121563019158219
"T_PNPLA6",-0.385232411977827,0.000442029175412816
"T_AL139300.1",0.327690218547044,0.00354301504840023
"T_CTSS",0.406128691625907,0.000187134577240996
"T_BICDL1",-0.523361052372054,4.87484324792596e-07
"T_TNK2",-0.39660527441754,0.000279721696611461
"T_LTBP4",-0.48961559567221,3.33800038733747e-06
"T_RPS5",-0.59183743389178,4.78240740302896e-09
"T_HIST1H1B",-0.25220138995774,0.0303591725560525
"T_AC025283.2",-0.277573255058197,0.0157958826443578
"T_LTK",-0.409584128064281,0.000161237115971825
"T_AC020659.1",-0.435338968517506,5.12870558961995e-05
"T_LLGL2",-0.508392235355282,1.16229860650222e-06
"T_WARS",0.288784973911031,0.0115987023626959
"T_RTN1",0.290466621315375,0.0110534851881286
"T_RGS18",0.299205556411627,0.00858614816797438
"T_GRK6",-0.500001354202273,1.88259109343869e-06
"T_PLSCR1",0.50451511570579,1.43983782818601e-06
"T_ACAP3",-0.46726370864417,1.07125591379983e-05
"T_AC215219.1",-0.434295226225591,5.36319093071946e-05
"T_NLRP2",-0.299639247836076,0.00847411195326477
"T_AATBC",0.29138535315612,0.0107724095322615
"T_RPL17-C18orf32",-0.530947523621631,3.09872512624804e-07
"T_LMF2",-0.495521622517837,2.42060294671378e-06
"T_SNORA37",-0.254241202777518,0.0288641208419197
"T_TNS3",0.305327765291182,0.00713287487561933
"T_ZGPAT",-0.508232130475842,1.17112640108058e-06
"T_CYP4F29P",-0.249438307810076,0.0324071164338208
"T_DPYSL4",-0.34477469895034,0.00200222533639476
"T_TNFSF10",0.260604873222277,0.0245934245946454
"T_ZYX",-0.254788619933809,0.0284772105818348
"T_TRIM6-TRIM34",0.248156609722307,0.0334061056464984
"T_SLC9A3-AS1",-0.34419140569022,0.00204541346243595
"T_TMEM176A",0.30123694971433,0.00808489684962397
"T_PDE4D",0.257535563414377,0.0265537493070924
"T_ADGRG5",-0.291337968519083,0.0107871776181345
"T_TSC22D4",-0.524117003709755,4.67391757707309e-07
"T_CPPED1",0.337662427184497,0.00255074744009386
"T_NOG",-0.361024057816056,0.0011203059691871
"T_SNORA14B",-0.262979248875428,0.0231656280927805
"T_LILRB4",0.293370796244686,0.0101598419581564
"T_GUK1",-0.431641431356357,6.04173531419773e-05
"T_GAPT",0.350797687878416,0.00161687792793898
"T_MIR3648-2",-0.338437344053478,0.00248626483801178
"T_KRT17P8",-0.365369768929183,0.000950654854033932
"T_MAL",-0.512909764308018,9.03363941434901e-07
"T_CDKN1A",0.255107597758282,0.0282414369940155
"T_AL591806.3",-0.252123892884019,0.0304082923827447
"T_DOCK9",-0.29516176667802,0.00963722686757645
"T_FASN",-0.472432025332202,8.2591283528285e-06
"T_GRAP",-0.619288597175226,5.41384607425542e-10
"T_HHEX",0.255546025534918,0.0279490507291719
"T_APBB1",-0.606372695819331,1.59435142484219e-09
"T_BACH2",-0.316308478539967,0.00508863475848056
"T_MSR1",0.309230680023277,0.00633124296929243
"T_PI16",-0.554643917138826,6.90164760275127e-08
"T_TNRC18",-0.330532001983228,0.00323143034907572
"T_FLYWCH1",-0.441698463208199,3.81215052569056e-05
"T_JUND",-0.261427020133003,0.0240670082590611
"T_SLAMF6",-0.261300228245813,0.0241470642462922
"T_PID1",0.296929415488105,0.00915551905779754
"T_SLX1A-SULT1A3",-0.246340941154406,0.0349002899541701
"T_NAPSB",0.231945148427897,0.0486710310491595
"T_C14orf132",-0.36724237308256,0.000886247924984817
"T_IKZF3",-0.342718199145914,0.00215530373803498
"T_SBK1",-0.342013670862087,0.00220495864358446
"T_APRT",-0.488997000382991,3.44296948130196e-06
"T_FAAH",-0.327263692992441,0.0035955859507589
"T_APOBEC3B",0.311828217918938,0.00585099378765255
"T_TMEM204",-0.65646933828804,1.71191595475539e-11
"T_UBASH3A",-0.511832750187894,9.56263483040094e-07
"T_RAB32",0.244887658694691,0.0361148556108511
"T_PLXNA3",-0.532644442598429,2.80647385463084e-07
"T_VPS51",-0.603292738252479,2.0108318646729e-09
"T_SNORD3A",-0.25559765344817,0.027917241224684
"T_HNMT",0.304948475780712,0.00721105290643114
"T_CYBRD1",0.27644149638617,0.0162713494958892
"T_DGKQ",-0.430790703293387,6.28960493671564e-05
"T_HIST1H2AC",-0.240908762819167,0.0396825829208767
"T_STMN3",-0.672530262750519,3.04058329254222e-12
"T_SNORD15B",-0.2841656231975,0.013219697285205
"T_SCARNA21",-0.745720006290214,1.50692733600523e-16
"T_CD320",-0.55107929417668,8.67979017208938e-08
"T_PPP1R12C",-0.40549738521936,0.000192397707510539
"T_CROCC",-0.58770022644933,6.54205498375824e-09
"T_GRAP2",-0.406428499404459,0.000184982596374489
"T_PDCD1",-0.536571559415515,2.19220389648674e-07
"T_SH2D3A",-0.661050614883255,1.06076571746177e-11
"T_NFE2",0.234197420389862,0.0463430280876417
"T_GPX4",-0.397723781172469,0.000267475870281045
"T_PCNX3",-0.490859065651393,3.12114965469592e-06
"T_ADAMTS10",-0.486131238957691,4.01828610868302e-06
"T_ARHGEF34P",-0.420059296633595,0.0001018655243312
"T_SYNM",-0.348776882493492,0.00173661950311661
"T_SNORA40",0.414892110845181,0.000128534561687497
"T_PROK2",0.295162762062834,0.00963722686757645
"T_TCAF2P1",-0.322294479574183,0.00422117256602321
"T_NCOR2",-0.302696397376444,0.00773475922618631
"T_PPP1R16B",-0.349243096965043,0.00170613548271801
"T_SNORA38B",-0.334704511920891,0.00281345477697285
"T_BIN1",-0.568900323553136,2.6218559201187e-08
"T_QPCT",0.311882080415784,0.00584162737262872
"T_RNU1-1",-0.337585040755427,0.00255578834424116
"T_RNU1-28P",-0.337585040755427,0.00255578834424116
"T_RNU1-3",-0.337585040755427,0.00255578834424116
"T_ATG2A",-0.384104898451601,0.000461129459346483
"T_1-Sep",-0.537923203123172,2.03786711624076e-07
"T_LIMD2",-0.525190849303123,4.39620081736967e-07
"T_SPSB3",-0.53195651267749,2.93830430644959e-07
"T_CLIC4",0.405075266260351,0.000195753401994467
"T_RNVU1-18",-0.333923928486179,0.00288806042640984
"T_C2",0.351901342293368,0.00155675893003235
"T_ICAM3",-0.486754553607667,3.87620207496661e-06
"T_NAMPT",0.550583520204007,8.99025865791757e-08
"T_CCDC141",-0.251103807026943,0.0311426142391476
"T_AL121845.2",-0.537883435671758,2.04138137389783e-07
"T_BCL2",-0.237647583973834,0.0427533805292406
"T_CHKB-CPT1B",-0.364057838763627,0.00100042731892185
"T_PLEKHG3",-0.293789658265518,0.0100280772264132
"T_NFATC2",-0.243309667420871,0.0375180452967338
"T_RGS14",-0.534619842452053,2.48016915180038e-07
"T_RHOH",-0.327701519285624,0.00354218707062519
"T_RPL28",-0.433002967853907,5.69395297078373e-05
"T_CD300C",0.302466637574824,0.00779253021994343
"T_MCTP1",0.365643834600656,0.0009411523758696
"T_THBS1",0.365529564425502,0.000945144030587407
"T_LAP3",0.419071938786877,0.000106320420317272
"T_ELOB",-0.385225997902931,0.000442029175412816
"T_AIP",-0.495547729546591,2.41825937224939e-06
"T_LHFPL2",0.265433901803303,0.0217410832602385
"T_C7orf55-LUC7L2",-0.740262597165336,3.58799329846937e-16
"T_EEF1D",-0.516399655965613,7.39451926437394e-07
"T_EIF2AK2",0.632886585876218,1.68915656095348e-10
"T_ARID5A",-0.383413780065693,0.000473836331388112
"T_RBM47",0.31097436097496,0.00600869646131188
"T_LILRA1",0.264323884023875,0.0223806182642088
"T_WDR81",-0.427747873592397,7.22240264924495e-05
"T_SAT1",0.427523932642071,7.29473922275913e-05
"T_GNB2",-0.361843648967641,0.00108612308914966
"T_HCFC1",-0.371406542218891,0.000759772574837982
"T_GOLM1",0.239404038577546,0.0410863028875391
"T_SNORA71B",-0.372106960686818,0.000738743545718706
"T_CLEC10A",0.31275050485885,0.00568446156119769
"T_AL390728.6",0.849963144662905,3.02950974440844e-26
"T_AP1S2",0.631564543098518,1.89048674354107e-10
"T_SIT1",-0.518536651849413,6.4913550327263e-07
"T_SLC37A2",0.298199460091233,0.00883426525228155
"T_SDF4",-0.449680997440499,2.59983278977453e-05
"T_CREB5",0.300434090111263,0.0082693065397847
"T_AC004687.1",-0.266952250329288,0.0209101824997879
"T_SSBP4",-0.427460090223394,7.31090039110415e-05
"T_TTC16",-0.390819310604622,0.000353540981966522
"T_CSK",-0.428747282063995,6.88753568618415e-05
"T_ADGRE5",-0.34524957784843,0.00196948244802561
"T_KLF10",0.413039362057168,0.000139238840133252
"T_MED16",-0.544518905623612,1.3395745143024e-07
"T_NDUFA13",-0.358911983351164,0.0012105917745137
"T_TRABD2A",-0.357071493910128,0.00129109759874226
"T_WASHC1",-0.251830871238082,0.0306198853446041
"T_CTDSP1",-0.427504950632414,7.29866816167748e-05
"T_FERMT3",-0.368083538085404,0.000859688709318217
"T_RIN2",0.328991055400599,0.00339877970072849
"T_FLT3LG",-0.608923679379948,1.29302284425894e-09
"T_MIIP",-0.393398492804851,0.000318527088695467
"T_SERF1A",0.23894502196702,0.0415120011852346
"T_SDK2",-0.382559995209714,0.000490969580834277
"T_SNORA73B",-0.435759146895023,5.033555043168e-05
"T_AL132780.3",-0.372064112709285,0.000739961666194924
"T_JUP",0.252421324794597,0.0301932552713916
"T_DST",0.311434830787461,0.00592002583675197
"T_LY86",0.355749698876387,0.00135577238198619
"T_COPE",-0.397614956685643,0.000268493941574248
"T_SNORA64",-0.364880784658965,0.000969600052598212
"T_AK5",-0.305304102804044,0.00713764809206277
"T_EPHA1",-0.688954781916814,4.28141731345199e-13
"T_PLXNA4",-0.267077128556026,0.0208558157377231
"T_PIEZO1",-0.479550185381126,5.68756919958826e-06
"T_CORO1B",-0.270930340905535,0.0188706064694416
"T_SCML4",-0.39637595227914,0.00028230399024359
"T_RN7SKP203",-0.545219000892521,1.28320055068369e-07
"T_C1QTNF3-AMACR",-0.235171139897592,0.0453427123213209
"T_SNX10",0.652243785838731,2.6191880337356e-11
"T_TBC1D8",0.243820400738092,0.0370441174452149
"T_MAP2K2",-0.465884767206205,1.14902272348157e-05
"T_PRR5",-0.592139333031808,4.69075612163054e-09
"T_TIMP2",0.246871730536116,0.0344613993261165
"T_TUBGCP6",-0.574728501495768,1.71399185530139e-08
"T_AQP3",-0.493624602324101,2.68446635433057e-06
"T_GAA",-0.25711673998596,0.0268226872609855
"T_TGFB1",-0.304299743837575,0.00735989279483524
"T_PTPN6",-0.402644840952053,0.00021813045208988
"T_ADAMTSL4",0.256734642167016,0.0270983028081178
"T_SHTN1",0.389636940807543,0.000370098137498311
"T_RNVU1-15",-0.328611500075564,0.00343921882211213
"T_PAXX",-0.473427676490153,7.83252028802854e-06
"T_AC145138.1",-0.284305959122246,0.0131602762666584
"T_MTCO3P12",-0.260214116174944,0.0248294174847588
"T_SNORA7B",-0.413097983170492,0.000138962868384695
"T_PITPNM1",-0.450943548423443,2.4441421173859e-05
"T_STX11",0.277484920896166,0.0158388039102151
"T_GDPD5",-0.321901292833456,0.00427110831351034
"T_LGR6",-0.28882231962701,0.0115859646646296
"T_SRCAP",-0.280078215812862,0.0147875395112898
"T_BTBD2",-0.489880227529486,3.29665639166795e-06
"T_MINK1",-0.408574045315565,0.000168247272485666
"T_SASH1",0.297079882213454,0.00911548704517113
"T_RPL13",-0.609002066031391,1.28792042074989e-09
"T_HIST2H2AC",-0.250049210286694,0.0319411768142293
"T_RNASE6",0.290065955357265,0.0111828627935021
"T_PRKCH",-0.301596220546006,0.00799275998457617
"T_FLT4",-0.516516764890537,7.34770325516415e-07
"T_TMC8",-0.634607528247264,1.46279985383955e-10
"T_OGFRL1",0.646004394052496,4.89026554409412e-11
"T_SNHG25",-0.586806854608043,7.01531181915377e-09
"T_MAP3K8",0.305056266416205,0.0071871476914187
"T_NSG1",-0.378136455611695,0.000581871535723173
"T_FAAP100",-0.511636136291569,9.65951610690822e-07
"T_REXO1",-0.44054417215793,4.01549873279297e-05
"T_MAN2B1",-0.264083581645648,0.0225219240340812
"T_NAIP",0.424326177645278,8.39440499694377e-05
"T_SUN2",-0.544434889749991,1.34452944858563e-07
"T_DGCR6L",-0.454572787149586,2.0290218124726e-05
"T_PLEKHF1",-0.508256477502339,1.17017762940938e-06
"T_DDX11",-0.337824542606651,0.00253802802160439
"T_AC124312.3",-0.364246408535764,0.000993506324926672
"T_KCNAB2",-0.375494550358628,0.000647224992052373
"T_RNF144B",0.292673186425748,0.0103647526017737
"T_AC011330.1",-0.405200749109931,0.00019486364448574
"T_SNORA74D",-0.410223916328285,0.000157204462897463
"T_PSMB10",-0.334173277367579,0.00286583095639711
"T_CORO1C",0.289391744708856,0.0114058208098729
"T_UCP2",-0.311638147524335,0.00588421792091849
"T_LSR",-0.571740571134956,2.15661849225092e-08
"T_NDUFA11",-0.431490235654985,6.08883293720079e-05
"T_ABO",-0.290507845068691,0.0110416348054857
"T_AXIN2",-0.396141913216188,0.000284883698514678
"T_PATJ",-0.26467304606896,0.0221683896634592
"T_STEAP4",0.239629444623177,0.0408616918853231
"T_RASGRF2",-0.308825783505118,0.0064062223046909
"T_NUBP2",-0.558176566762573,5.45907179456e-08
"T_SNORA71D",-0.527651855100719,3.79557072262574e-07
"T_NOSIP",-0.656756667813414,1.66822434869779e-11
"T_VPS28",-0.455019620026408,1.98142737723301e-05
"T_EFCAB13",0.267969764308287,0.0203960585473717
"T_AC005899.4",0.256380018008576,0.0273551396210956
"T_DUS1L",-0.531921200036119,2.93830430644959e-07
"T_FCGR1B",0.269848039108206,0.0193815985372664
"T_SNORA28",-0.301695628974207,0.00796756096217898
"T_RORC",-0.455397814096504,1.94650197466367e-05
"T_GRK2",-0.43799060245444,4.52211566327651e-05
"T_CLEC4D",0.323221565423016,0.00409930233666229
"T_TRAPPC5",-0.392432343619717,0.000331533852004288
"T_PLA2G6",-0.586607911863318,7.12319270305914e-09
"T_MVP",-0.338897836815395,0.00244825926052715
"T_PRKCQ",-0.331201805804402,0.00316110162310342
"T_LINC00402",-0.261733269718346,0.0238957869235278
"T_TECPR1",-0.561643034776389,4.30703472908383e-08
"T_TP53I13",-0.627274453596011,2.68869902544041e-10
"T_HDAC10",-0.513876253725779,8.54461801736628e-07
"T_RNF157",-0.480141492102674,5.51112476149828e-06
"T_AMDHD2",-0.495588523247397,2.41356951237947e-06
"T_USP20",-0.603038193820247,2.04640540598462e-09
"T_CLEC4A",0.350609463476016,0.00162695251606503
"T_SCRIB",-0.531631609025647,2.98659412091394e-07
"T_SCARNA12",-0.391782166189187,0.000340299324246889
"T_TBL3",-0.59659812952156,3.34359244876005e-09
"T_MAN2C1",-0.435772541413892,5.03202268396409e-05
"T_GAB2",0.316501046955191,0.00506191983191133
"T_DSE",0.253521912219214,0.0293681299799322
"T_SAMD4A",0.250408798979086,0.0316599790508367
"T_EPHX2",-0.457388749316594,1.76089346772486e-05
"T_TWF2",-0.395491796542611,0.000291751017199757
"T_RPL22P1",-0.306756748199423,0.00683111036328173
"T_PLSCR3",-0.584643505614653,8.23636787624806e-09
"T_CXCR3",-0.55807672209859,5.48478503521099e-08
"T_SNPH",-0.531071139939114,3.07760862972801e-07
